Time,X,Y,Z
1.011609,587.25,99.44849,802.589
2.03803,587.25,99.44849,802.589
3.125726,587.25,99.44849,802.589
4.126655,587.25,99.44849,802.589
5.156208,587.25,99.44849,802.589
6.15872,587.25,99.44849,802.589
7.161407,586.7568,99.44849,801.6733
8.192122,586.7568,99.44849,801.6733
9.223655,586.7568,99.44849,801.6733
10.25388,586.7217,99.44849,801.6033
11.25641,583.154,99.44849,798.3962
12.31164,582.5039,99.44849,796.2542
13.31548,582.9573,99.44849,796.1605
14.31672,583.1826,99.44849,796.1238
15.31913,582.8384,99.44849,796.1638
16.32229,580.8548,99.44849,796.3967
17.32521,582.8685,99.44849,796.1446
18.32724,584.1425,99.44849,795.9853
19.33935,584.9005,26.47575,794.0226
20.35323,584.9005,13.95054,794.0226
21.35872,584.9005,-8.406332,794.0226
