Time,X,Y,Z
1.075332,-94.407,2.021818,72.707
2.082095,-94.407,2.021818,72.707
3.096368,-94.407,2.021818,72.707
4.102437,-94.407,2.021818,72.707
5.107797,-94.407,2.021818,72.707
6.110637,-94.407,2.021818,72.707
7.114268,-94.407,2.021818,72.707
8.117609,-94.407,2.021818,72.707
9.120387,-91.79765,1.929257,72.80762
10.12338,-88.97812,2.162806,70.31944
11.14029,-88.1121,2.522023,66.82199
12.14246,-89.7739,2.674833,67.65263
13.14679,-90.89983,2.75009,67.58852
14.14964,-86.76218,2.444888,67.54861
15.15116,-84.33726,1.939799,64.44537
16.15513,-84.40075,2.017047,62.3276
17.1553,-81.58235,1.880581,59.05148
18.15991,-78.63848,2.042646,58.4835
19.16038,-82.54429,1.785989,59.29857
20.16385,-82.38302,2.0146,57.60244
21.16784,-81.76617,2.4268,55.95309
22.1701,-83.44339,2.076359,57.24641
23.17292,-81.34373,3.229586,53.36078
24.17426,-77.65191,2.313785,54.73409
25.17501,-75.20688,1.801992,58.57829
26.17685,-74.6165,1.818781,58.48964
27.18081,-79.41994,1.998886,59.06275
28.18566,-76.37985,1.932949,57.34892
29.21141,-75.90153,1.836317,57.32136
30.21243,-75.90153,1.83524,57.32136
31.21748,-75.90153,1.834821,57.32136
32.21891,-75.90153,1.834821,57.32136
33.21976,-78.81993,1.938533,59.36726
34.22352,-83.04172,1.842093,61.93213
35.22433,-79.86012,1.75792,61.73046
36.22701,-79.4526,1.754075,65.53554
37.22938,-80.37125,1.75792,64.26109
38.23286,-82.83361,1.81358,61.67906
39.23623,-79.00133,1.885702,59.8859
40.23854,-78.2047,2.067222,57.61821
41.26604,-73.14092,1.898789,57.15131
42.27106,-69.95632,2.027823,53.64259
43.32113,-67.19257,2.08456,49.21956
44.32866,-66.03793,2.578673,46.85229
45.35372,-63.00096,3.241932,45.79129
46.36068,-59.30083,3.45796,42.9278
47.36433,-58.77096,3.340829,38.68113
48.36703,-55.96453,2.793262,36.10767
49.36723,-56.55361,2.96159,33.2557
50.37335,-57.23993,2.64617,31.03749
51.37542,-57.23993,2.646029,31.03749
52.37809,-57.23993,2.645042,31.03749
53.37848,-57.23993,2.644562,31.03749
54.38296,-57.23993,2.644562,31.03749
55.38305,-57.23993,2.644562,31.03749
56.3858,-56.62228,2.512393,26.7939
57.39026,-56.37205,2.528615,21.97202
58.39275,-55.59142,2.585247,21.28177
59.41987,-52.19426,2.55454,19.81397
60.42368,-52.27812,2.275778,16.81394
61.4269,-49.17276,2.076614,13.40251
62.43089,-45.38336,1.941036,13.54208
63.45652,-43.5944,2.159129,18.14685
64.4846,-46.53079,2.48201,22.1125
65.49001,-51.32976,2.64501,21.53654
66.49253,-53.18684,2.339096,17.09541
67.49632,-50.21521,2.17396,13.29911
68.52283,-45.27807,1.947994,13.79037
69.52969,-46.59399,1.97766,12.73242
70.53052,-45.84924,1.948539,12.65548
71.55788,-44.21382,1.901724,10.19847
72.56245,-43.71311,1.979722,5.816516
73.57362,-43.03594,2.060953,4.16916
74.59435,-41.65105,1.892526,6.581924
75.59818,-40.36082,1.855251,7.660314
76.60207,-36.29438,1.849478,9.164396
77.62943,-37.31344,1.849478,7.90722
78.63126,-38.89574,1.894305,6.439732
79.63522,-34.49264,1.869421,8.444737
80.66724,-29.76566,1.812855,9.440735
81.6673,-25.4689,1.714781,7.409802
82.66849,-21.10169,1.788185,9.058079
83.67283,-16.37344,1.988845,9.191887
84.67603,-16.57178,1.987114,8.009105
85.67888,-16.37659,1.881644,5.300372
86.68194,-16.37659,1.880087,5.300372
87.70782,-16.37659,1.8787,5.300372
88.7416,-16.37659,1.878686,5.300372
89.74265,-16.37659,1.877925,5.300372
90.74672,-17.33084,1.850305,5.309887
91.77132,-15.57372,1.776231,2.007595
92.77706,-10.95383,2.179553,0.8211655
93.78131,-13.67404,1.934818,-0.524276
94.80798,-16.90015,1.740612,1.148395
95.80865,-12.88869,2.010852,-1.43891
96.8139,-13.47612,2.00584,-2.536077
97.81578,-17.90001,1.739608,-0.6129282
98.81694,-16.24553,1.819811,-2.379867
99.83956,-18.85965,1.73621,1.441418
100.8515,-17.09263,1.892956,6.021275
101.8521,-12.37535,2.021461,6.959055
102.8523,-9.146503,2.328281,3.376513
103.8568,-10.648,2.19398,-1.218918
104.8621,-15.03242,1.876629,-2.718657
105.8881,-10.34354,1.979557,-3.876655
106.8913,-5.56712,2.166083,-3.023056
107.8958,-1.938926,2.359484,0.1717097
108.8986,2.446298,2.523646,-0.07181305
109.9019,3.223554,2.736562,4.629659
110.9058,5.867093,2.649087,7.225342
111.907,7.547187,2.75946,2.764622
112.9345,4.337665,2.49031,-0.9434848
113.9616,8.136227,2.568499,-1.893957
114.9644,6.426439,2.1722,-6.35369
115.9666,9.736606,1.928675,-8.379356
116.9712,10.45682,1.835586,-11.8451
117.9726,10.4429,1.739285,-15.99415
118.9734,15.19387,1.724464,-16.70002
119.979,16.88213,1.724325,-20.5125
121.007,20.14749,1.840238,-22.33521
122.0106,25.0759,2.01611,-22.20762
123.0383,28.66504,2.20818,-25.53553
124.0449,32.55853,2.069218,-28.56991
125.0458,36.81916,2.149982,-31.19521
126.3519,36.8208,2.547651,-34.98544
127.3527,36.89522,2.562041,-35.83271
128.3555,40.68579,2.452773,-33.54419
129.3605,37.36166,2.483729,-34.56312
130.362,33.41775,2.069218,-32.83536
131.3629,38.07022,2.339109,-32.75636
132.3685,40.43011,2.613179,-36.02058
133.3711,41.00354,2.581945,-37.56626
134.3727,43.66419,2.720806,-37.83178
135.3988,48.64764,3.203796,-38.37002
136.431,51.23182,3.149606,-40.46155
137.4588,52.36016,2.891102,-43.83163
138.4644,48.2557,3.370323,-40.95277
139.4688,50.45315,3.077167,-43.74734
140.4713,53.70042,2.837883,-47.56191
141.4736,52.33936,3.050703,-47.93809
142.4738,50.46086,3.122095,-46.94187
143.4784,53.98334,2.832598,-47.63552
144.4797,57.18805,2.488663,-45.93691
145.4832,55.09017,2.591997,-50.39855
146.4875,54.44268,2.716321,-52.85335
147.5123,59.35913,2.485147,-52.84786
148.5175,61.53826,2.605357,-50.49788
149.5451,58.35017,2.446995,-54.27706
150.55,53.57944,2.738556,-53.43514
151.5536,51.87961,3.055046,-48.89453
152.5574,53.25878,2.673503,-45.6437
153.5586,51.09216,2.823528,-49.94575
154.5602,53.78392,2.617171,-53.91644
155.5872,58.6949,2.47825,-53.42538
156.5922,60.63109,2.525868,-48.9988
157.596,57.73895,2.502811,-45.13509
158.5964,52.96295,2.693446,-45.73026
159.6002,51.41672,3.125085,-47.74586
160.6021,51.38277,3.123503,-47.85109
161.6044,51.48532,3.13969,-48.26625
162.6299,55.81641,2.501662,-50.54309
163.6386,55.86932,2.470154,-49.78838
164.6481,56.57737,2.438824,-50.6229
165.6524,53.90227,2.935878,-48.6162
