Time,X,Y,Z
1.061219,776.11,32.35128,759.04
2.093058,776.11,32.35096,759.04
3.127443,776.11,32.34998,759.04
4.143594,776.11,32.34958,759.04
5.176975,776.11,32.34958,759.04
6.183409,776.11,32.34958,759.04
7.202016,776.11,32.34958,759.04
8.22877,776.11,32.34958,759.04
9.255595,776.11,32.34958,759.04
10.28992,776.11,32.34958,759.04
11.31686,776.11,32.34958,759.04
12.32312,776.11,32.34958,759.04
13.34914,776.11,32.34958,759.04
14.39893,776.11,32.34958,759.04
15.41826,776.11,32.34958,759.04
16.44554,776.11,32.34958,759.04
17.4994,776.11,32.34958,759.04
18.50703,776.11,32.34958,759.04
19.50866,776.11,32.34958,759.04
20.51092,776.11,32.34958,759.04
21.5157,776.11,32.34958,759.04
22.54309,776.11,32.34958,759.04
23.57756,776.11,32.34958,759.04
24.60007,776.11,32.34958,759.04
25.60732,776.11,32.34958,759.04
26.63598,776.11,32.34958,759.04
27.63718,776.11,32.34958,759.04
28.63869,776.11,32.34958,759.04
29.64376,776.11,32.34958,759.04
30.64583,776.11,32.34958,759.04
31.64869,776.11,32.34958,759.04
32.67844,776.11,32.34958,759.04
33.68142,776.11,32.34958,759.04
34.71009,776.11,32.34958,759.04
35.74087,776.11,32.34958,759.04
36.74386,776.11,32.34958,759.04
37.74636,776.11,32.34958,759.04
38.77622,776.11,32.34958,759.04
39.80556,776.11,32.34958,759.04
40.81184,776.11,32.34958,759.04
41.86841,776.11,32.34958,759.04
42.89711,776.11,32.34958,759.04
43.9025,776.11,32.34958,759.04
44.90628,776.11,32.34958,759.04
45.90673,776.11,32.34958,759.04
46.90783,776.11,32.34958,759.04
47.95686,776.11,32.34958,759.04
48.96466,776.11,32.34958,759.04
49.97042,776.11,32.34958,759.04
50.97462,776.11,32.34958,759.04
