Time,X,Y,Z
0.983134,776.11,32.35128,759.04
1.98324,776.11,32.35128,759.04
2.983246,776.11,32.35128,759.04
3.999834,776.11,32.35128,759.04
5.009547,776.11,32.35128,759.04
6.013462,776.11,32.35128,759.04
7.112536,776.11,32.35078,759.04
8.131235,775.0386,32.38113,760.8914
9.137413,770.4004,32.47673,762.649
10.14869,768.9621,32.72314,766.8967
11.14948,765.5272,33.57138,770.3028
12.16495,764.8627,33.57138,771.4553
13.17283,764.8627,33.57138,771.4553
14.19977,763.6873,33.57138,769.0692
15.20401,764.7588,33.57138,768.1776
