Time,X,Y,Z
1.011322,776.11,32.35128,759.04
2.016015,776.11,32.35124,759.04
3.046952,776.11,32.3472,759.04
4.051194,776.11,32.3456,759.04
5.081728,776.11,32.34552,759.04
6.113314,776.11,32.34552,759.04
7.14325,776.11,32.34552,759.04
8.146743,776.11,32.34552,759.04
9.14852,775.7305,32.36732,760.4817
10.17751,775.4952,32.38113,761.7426
11.17827,775.4952,32.38112,761.7426
12.18136,775.4952,32.38112,761.7426
13.21093,775.4952,32.38112,761.7426
14.21914,775.4952,32.38112,761.7426
15.221,775.4952,32.38112,761.7426
16.27458,775.4952,32.38112,761.7426
17.32915,775.4952,32.38112,761.7426
18.35892,775.4952,32.3552,761.7426
19.37571,775.4952,32.3552,761.7426
