Time,X,Y,Z
1.01783,-94.407,2.221823,72.707
2.042955,-94.407,2.221823,72.707
3.046851,-94.407,2.221823,72.707
4.051046,-94.407,2.221823,72.707
5.069361,-94.407,2.221823,72.707
6.195171,-94.407,2.221823,72.707
7.214331,-94.407,2.221823,72.707
8.222631,-94.407,2.221823,72.707
9.277813,0.8,-6.275308,30.2
10.29534,-0.79,-6.275308,43.97
11.30619,-0.79,-6.275308,43.97
12.32654,-0.79,-6.275308,43.97
13.36167,-0.79,-6.275308,43.97
14.37308,-0.79,-6.275308,43.97
15.38361,-0.79,-6.275308,43.97
16.39704,-0.79,-6.275308,43.97
17.4111,-0.79,-6.275308,43.97
18.41224,-0.79,-6.275308,43.97
19.42466,-0.79,-6.275308,43.97
20.44471,-0.79,-6.275308,43.97
21.46355,-0.79,-6.275308,43.97
22.47822,-0.79,-6.275308,43.97
23.50388,-0.79,-6.275308,43.97
24.52454,-0.79,-6.275308,43.97
25.54776,-0.79,-6.275308,43.97
