Time,X,Y,Z
318.3456,587.25,99.44849,802.589
319.3488,587.25,99.44849,802.589
320.3525,587.25,99.44849,802.589
321.3567,587.25,99.44849,802.589
322.3611,587.25,99.44849,802.589
323.3657,587.25,99.44849,802.589
324.3682,587.25,99.44849,802.589
325.3717,587.4631,99.44849,802.0122
326.3752,588.3218,99.44849,799.5724
327.3768,587.848,99.44849,798.5408
328.3918,585.9161,99.44849,795.4088
329.4048,585.8428,99.40107,790.3456
330.4301,585.997,98.48412,785.2231
331.4315,586.8207,97.4449,780.2944
332.4371,587.0807,97.02349,778.3928
333.4399,587.0807,97.02349,778.3928
334.4669,587.0807,97.02349,778.3928
335.4685,587.0807,97.02349,778.3928
336.4731,587.0807,97.02349,778.3928
337.4777,587.0807,97.02349,778.3928
338.5049,587.0807,97.02349,778.3928
339.5217,587.0807,97.02349,778.3928
340.5377,587.0807,97.02349,778.3928
341.5407,587.0807,97.02349,778.3928
342.5429,587.884,96.33568,774.778
343.5433,586.0279,95.60886,770.8057
344.545,584.5048,95.02361,766.8616
345.5489,585.7746,94.18542,762.314
346.5541,588.7708,93.26945,758.3488
347.5731,591.6011,92.37795,754.126
348.5846,595.1865,91.59476,750.876
349.5883,598.8723,90.79958,747.6613
350.5939,600.4351,90.03817,743.5022
351.5971,602.1122,89.18285,738.7815
352.6006,602.9333,88.59865,735.3624
353.6265,602.9333,88.59774,735.3624
354.6291,602.9333,88.59774,735.3624
355.6326,602.9333,88.59774,735.3624
356.6369,602.9333,88.59774,735.3624
357.6406,602.9333,88.59774,735.3624
358.6644,602.9333,88.59774,735.3624
359.6694,602.9333,88.59774,735.3624
360.6967,602.9333,88.59718,735.3624
361.6995,602.9333,88.59718,735.3624
362.7011,602.9333,88.59718,735.3624
363.7038,602.9333,88.59718,735.3624
364.7057,602.9333,88.59718,735.3624
365.708,602.9333,88.59718,735.3624
366.712,602.9333,88.59718,735.3624
367.74,602.9333,88.59718,735.3624
368.7429,602.9333,88.59718,735.3624
369.7443,602.9333,88.59695,735.3624
370.7481,602.9333,88.59542,735.3624
371.7534,602.9333,88.59542,735.3624
372.7566,602.9333,88.59542,735.3624
373.7585,602.9333,88.59542,735.3624
374.7626,602.9333,88.59542,735.3624
375.7631,602.9333,88.59542,735.3624
376.7684,602.9333,88.59542,735.3624
377.7949,602.9333,88.59542,735.3624
378.7974,602.9333,88.59542,735.3624
379.799,602.9333,88.59542,735.3624
380.8033,602.9333,88.59542,735.3624
381.8069,602.9333,88.59542,735.3624
382.8093,602.9333,88.59542,735.3624
383.8098,602.9333,88.59542,735.3624
384.8369,602.9333,88.59542,735.3624
385.8375,602.9333,88.59542,735.3624
386.8409,602.9333,88.59542,735.3624
387.8445,602.9333,88.59542,735.3624
388.8471,602.9333,88.59542,735.3624
389.8763,602.9333,88.59542,735.3624
390.8812,602.9333,88.59542,735.3624
391.8814,602.9333,88.59542,735.3624
392.8828,602.9333,88.59542,735.3624
393.8865,602.9333,88.59542,735.3624
395.027,602.9333,88.59542,735.3624
396.028,602.9333,88.59459,735.3624
397.0302,602.8045,88.58873,735.0427
398.0362,602.9999,88.00482,730.605
399.0399,604.894,87.3703,725.9866
400.0429,607.0399,86.76411,721.5218
401.0695,607.2071,86.30263,716.5762
402.0931,607.463,85.88275,711.6053
403.103,609.7988,85.33537,707.2781
404.1055,612.5402,84.74619,703.1409
405.1082,614.8364,84.20766,698.7905
406.1119,617.5262,83.72797,694.6943
407.1174,617.6326,83.64543,690.3516
408.118,617.7842,83.71134,685.8951
409.1194,619.5175,83.77709,681.2462
410.1238,620.2458,83.71001,676.3401
411.1264,621.9628,83.37067,671.6517
412.1301,623.2557,82.92941,666.8325
413.157,623.2516,82.73361,662.1161
414.1613,621.6998,82.51556,658.1138
415.1642,618.5657,82.36175,654.2125
416.1669,617.4043,82.02184,649.689
417.1692,616.9881,81.70711,644.7498
418.1715,614.4949,81.72047,640.5742
419.1716,610.856,81.69973,637.6107
420.1755,606.2159,82.26053,636.347
421.1784,601.548,82.92608,636.025
422.181,599.2233,83.18015,631.6963
423.1812,596.8688,83.44442,627.5349
424.1842,593.5367,83.97807,624.0837
425.186,589.1298,84.77711,621.8727
426.1887,586.4117,85.3628,621.1138
427.1917,585.4202,85.59093,620.7242
428.1934,583.0828,86.06645,619.5948
429.1949,583.0828,86.06508,619.5948
430.1975,583.0828,86.06508,619.5948
431.1998,583.0828,86.06508,619.5948
