Time,X,Y,Z
1.003873,776.11,32.55129,759.04
2.010475,776.11,32.55129,759.04
3.033714,776.11,32.55129,759.04
4.049024,776.11,32.55129,759.04
5.06163,776.11,32.55129,759.04
6.064599,776.11,32.55129,759.04
7.083502,776.11,32.55129,759.04
8.096931,776.11,32.55129,759.04
9.11799,776.11,32.55129,759.04
10.13147,776.11,32.55129,759.04
11.14688,776.11,32.55129,759.04
12.1616,776.11,32.55129,759.04
13.18736,776.11,32.55129,759.04
14.20938,776.11,32.55129,759.04
15.2294,776.11,32.55129,759.04
16.25269,776.11,32.55129,759.04
17.2731,776.11,32.55129,759.04
18.28517,776.11,32.55129,759.04
19.29957,776.11,32.55129,759.04
20.31227,776.11,32.55129,759.04
21.33594,776.11,32.55129,759.04
22.34786,776.11,32.55129,759.04
23.36345,776.11,32.55129,759.04
24.37881,776.11,32.55129,759.04
25.40167,776.11,32.55129,759.04
26.40812,776.11,32.55129,759.04
27.42477,776.11,32.55129,759.04
28.44142,776.11,32.55129,759.04
29.44841,776.11,32.55129,759.04
30.46794,776.11,32.55129,759.04
31.47206,776.11,32.55129,759.04
32.49805,776.11,32.55129,759.04
33.50224,776.11,32.55129,759.04
34.51987,776.11,32.55129,759.04
35.55019,776.11,32.55129,759.04
36.5653,776.11,32.55129,759.04
37.59049,776.11,32.55129,759.04
38.62992,776.11,32.55129,759.04
39.638,776.11,32.55129,759.04
40.64676,776.11,32.55129,759.04
41.64772,776.11,32.55129,759.04
42.70551,776.11,32.55129,759.04
43.70747,776.11,32.55129,759.04
44.71922,776.11,32.55129,759.04
