Time,X,Y,Z
1.001397,23.05,3.305969,8.87
2.026108,23.05,3.305969,8.87
3.032792,23.05,3.305969,8.87
4.066662,23.05,3.305969,8.87
5.11936,23.56549,3.30597,12.47766
6.152527,21.5927,3.30597,14.23071
7.156188,18.70531,3.305969,14.53218
8.159078,18.26794,3.336731,17.2743
9.160949,18.97164,3.378776,18.94865
10.19408,20.84141,3.30597,14.66913
11.20283,18.77103,3.305969,11.36966
12.22198,20.904,3.30597,9.07581
13.25317,23.89789,3.305969,7.708144
14.25532,24.65456,3.305969,7.329958
15.25784,24.65456,3.305969,7.329958
16.2599,24.65456,3.305969,7.329958
17.26362,24.65456,3.305969,7.329958
18.26565,24.65456,3.305969,7.329958
19.26859,24.65456,3.305969,7.329958
20.29826,24.65456,3.305969,7.329958
21.32855,24.86019,3.305969,7.218381
22.36011,24.86019,3.305969,7.218381
23.36147,24.86019,3.305969,7.218381
24.36173,24.86019,3.305969,7.218381
25.36535,24.86019,3.305969,7.218381
26.3671,24.86019,3.305969,7.218381
27.36924,24.86019,3.305969,7.218381
28.42592,24.86019,3.305969,7.218381
