Time,X,Y,Z
1.031082,587.25,99.40106,802.589
2.057359,587.25,99.40106,802.589
3.059084,587.25,99.40105,802.589
4.059887,587.25,99.40105,802.589
5.065695,587.25,99.40105,802.589
6.072264,587.25,99.40105,802.589
7.072951,587.25,99.40105,802.589
8.0767,587.25,99.40105,802.589
9.080367,587.25,99.40105,802.589
10.10508,587.25,99.40105,802.589
11.14023,587.25,99.40105,802.589
12.16654,587.25,99.40105,802.589
13.1962,587.25,99.40105,802.589
14.20028,587.25,99.40105,802.589
15.23065,587.25,99.40105,802.589
16.23891,587.25,99.40105,802.589
17.2621,587.25,99.40105,802.589
18.2673,587.25,99.40105,802.589
19.29739,587.25,99.40105,802.589
20.29819,587.0317,99.40106,802.3143
21.3018,587.0317,99.40106,802.3143
22.32758,587.1071,99.40106,801.4158
23.35176,587.2819,99.40106,801.166
24.35967,588.3394,99.40106,799.6571
25.38895,588.0583,99.40106,799.8254
26.41757,589.1315,99.40107,796.2332
27.42444,588.9716,99.40107,799.8633
28.47461,591.2797,99.40107,799.507
29.53369,593.5317,28.10307,798.6495
30.55023,593.5317,17.67221,798.6495
31.58072,593.5317,-3.255988,798.6495
32.58278,593.5317,-33.58865,798.6495
33.60583,593.5317,-74.72098,798.6495
34.61092,593.5317,-125.1028,798.6495
35.62465,593.5317,-185.9567,798.6495
36.63227,593.5317,-256.4376,798.6495
37.6479,593.5317,-337.5461,798.6495
