Time,X,Y,Z
832.4213,-94.153,1.753977,74.713
833.47,-94.19183,1.758637,74.67284
834.5036,-94.0107,1.746528,74.84617
835.5358,-94.40128,1.769349,74.65936
836.5522,-94.8714,1.768833,75.01407
837.5603,-94.52203,1.758351,75.05325
838.5637,-95.05528,1.784393,74.99697
839.5642,-95.0174,1.777645,75.397
840.5801,-94.54763,1.787019,74.44463
841.6005,-93.73041,1.754072,74.27763
842.6039,-92.84303,1.828973,73.35975
843.6081,-91.86098,1.864101,72.72232
844.6371,-90.75073,1.861431,72.43691
845.6918,-89.92647,1.83659,73.13709
846.8191,-90.6559,1.88796,72.06129
847.821,-90.94475,1.897064,71.83601
848.8234,-89.77602,1.878707,72.44219
849.8277,-89.99657,1.894848,72.19205
850.8294,-89.99657,1.894848,72.19205
851.8312,-89.59908,1.892249,72.39876
852.8578,-89.18649,1.83796,73.60577
853.8845,-89.05106,1.866598,72.92905
854.8856,-89.28805,1.89457,72.43794
855.8857,-89.55917,1.907273,72.15113
856.8875,-91.03965,1.891844,71.91788
857.8925,-92.06929,1.843784,73.05724
858.9177,-92.06908,1.808928,73.98357
859.9457,-91.28033,1.820921,73.73313
860.9464,-90.27691,1.830889,73.77135
861.9669,-88.66969,1.824714,73.78838
862.9943,-87.78757,1.833785,73.07869
863.9949,-87.21355,1.860975,72.34925
865.0223,-86.74539,1.92286,71.48251
866.0499,-86.00065,1.951505,70.95172
867.05,-86.17814,2.007772,70.6316
868.076,-85.91706,2.13037,69.61292
869.0767,-85.89297,2.105644,69.74003
870.1041,-85.56077,2.252225,68.64128
871.1304,-85.08597,2.290229,67.84666
872.1426,-84.27823,2.177285,67.24117
873.1549,-84.32802,2.13682,66.42695
874.1572,-84.32802,2.13402,66.42695
875.1821,-83.7808,2.03516,65.92821
876.2101,-82.91222,1.908689,65.71033
877.2105,-81.91825,1.821221,65.65711
878.211,-81.18652,1.763489,65.02077
879.2396,-81.18267,1.782759,63.99827
880.2883,-80.87856,1.776231,62.99519
881.3151,-80.59352,1.762492,62.75671
882.319,-80.35105,1.776121,63.52995
883.3481,-80.35105,1.775125,63.52995
884.3488,-80.35105,1.775079,63.52995
885.3755,-80.35105,1.774539,63.52995
886.4034,-80.35105,1.774539,63.52995
887.4303,-80.35105,1.774539,63.52995
888.4307,-80.35105,1.774539,63.52995
889.4567,-80.35105,1.774539,63.52995
890.4827,-80.35105,1.774539,63.52995
891.5145,-80.35105,1.772881,63.52995
892.5398,-80.35105,1.772881,63.52995
893.5675,-80.35105,1.772881,63.52995
894.5947,-80.35105,1.772881,63.52995
895.6198,-80.35105,1.772881,63.52995
896.6211,-80.35105,1.772881,63.52995
897.6487,-80.35105,1.772881,63.52995
898.6489,-80.16354,1.768176,63.42317
899.7045,-79.52831,1.74701,62.40464
900.7303,-78.76583,1.710159,61.72284
901.731,-77.99355,1.723801,61.08672
902.7578,-77.79571,1.819685,59.93013
903.7855,-77.70808,1.845304,59.14433
904.8133,-76.98167,1.93961,58.42696
905.8639,-75.93488,1.926455,58.53985
906.8654,-75.05733,1.798636,58.06277
907.892,-74.1269,1.837389,57.65354
908.8924,-73.2178,1.875593,57.27423
909.9201,-72.47243,1.917826,56.75526
910.9203,-71.72004,1.961066,56.17639
911.9217,-70.91011,1.987542,55.51456
912.9439,-70.69371,2.009958,54.47048
913.9475,-70.36682,2.030411,53.61493
914.9789,-69.55745,2.037446,53.04803
915.979,-68.69258,2.04969,52.57129
917.0255,-68.04287,2.056744,51.78783
918.0274,-67.75124,2.064598,50.84591
919.0278,-67.18582,2.075481,50.02271
920.071,-66.51772,2.061091,49.22322
921.0771,-65.85103,2.143266,48.46999
922.078,-65.24028,2.392058,47.67717
923.0805,-64.59564,2.656049,47.063
924.1607,-64.59564,2.656049,47.063
925.1998,-64.59564,2.656049,47.063
926.2023,-64.75249,2.667469,46.57509
927.207,-64.17811,2.921167,45.75223
928.2309,-63.37602,3.108142,45.16013
929.286,-62.56547,3.304984,44.72676
930.3148,-62.17133,3.391874,44.88969
931.3411,-61.23366,3.522796,45.0317
932.3424,-60.31622,3.576259,44.66712
933.3488,-59.55253,3.533218,43.8415
934.3954,-58.60041,3.453356,43.41047
935.424,-57.804,3.367364,42.77346
936.4515,-57.25859,3.272705,42.33189
937.4827,-57.25859,3.272705,42.33189
938.5039,-56.75563,3.104118,41.67857
939.5057,-56.62177,3.031844,40.6069
940.5336,-56.78035,3.164146,39.58133
941.5375,-56.53801,3.133548,38.60991
942.5591,-56.39295,3.026682,37.59882
943.5856,-56.46053,2.79292,36.58055
944.6133,-56.19696,2.763455,35.60502
945.6176,-55.91257,2.957595,34.6557
946.6419,-56.27414,3.039737,33.71843
947.6699,-56.50948,2.94903,32.73659
948.6705,-56.86434,2.776575,31.82154
949.6968,-57.066,2.668305,30.82965
950.7013,-56.77066,2.614563,29.87462
951.727,-56.64384,2.542626,28.87573
952.7523,-56.56237,2.508698,27.8579
953.7565,-56.47731,2.490386,26.86505
954.7566,-56.304,2.519197,25.89399
955.7833,-56.11789,2.517611,24.89664
956.8411,-55.82693,2.483326,23.88357
957.8683,-54.9358,2.48385,23.42334
958.8946,-54.33625,2.545261,22.60635
959.9162,-54.5787,2.569804,21.50419
960.9408,-54.32319,2.613931,20.65443
961.9438,-54.12261,2.649972,19.72843
962.9688,-53.92804,2.659403,18.82944
964.0068,-53.13613,2.517168,18.17569
965.0568,-52.34145,2.404857,17.56762
966.0854,-51.53197,2.315378,17.04312
967.1119,-50.92206,2.234023,16.21989
968.1144,-50.39378,2.277446,15.36827
969.1406,-49.84186,2.209281,14.53234
970.1665,-49.16294,2.119931,13.8048
971.1941,-48.46382,2.071989,13.05382
972.2219,-47.97092,2.048334,12.15792
973.2496,-47.44695,2.032595,11.27574
974.2775,-47.34662,2.014283,10.27493
975.3033,-46.99965,2.031768,9.328574
976.3298,-46.42481,2.059197,8.483243
977.332,-46.05376,2.075714,7.561099
978.3596,-45.96062,2.095631,6.523889
979.3875,-45.35211,2.071757,5.701014
980.4069,-44.46674,2.046205,5.230381
981.4346,-43.92823,2.049,4.336691
982.4667,-43.7318,2.104855,3.29887
983.4684,-43.76723,2.137685,2.282509
984.4877,-44.06097,2.184369,1.274129
985.4913,-44.59677,2.222528,0.4598327
986.5192,-44.757,2.250172,-0.4774001
987.5216,-44.88363,2.303648,-1.470636
988.5224,-45.05405,2.785462,-2.456812
989.5229,-45.23299,3.259598,-3.441156
990.5473,-45.42023,3.982865,-4.448263
991.5511,-45.57008,4.243194,-5.439907
992.5527,-45.35943,4.225133,-6.402331
993.5715,-45.35084,4.198365,-7.347801
994.5765,-46.2164,4.191208,-7.832391
995.5923,-46.50263,4.1723,-8.774991
996.5967,-46.62302,4.151689,-9.772141
997.6213,-47.01689,4.131657,-10.69012
998.6536,-47.08856,4.109528,-11.68566
999.6553,-46.61652,4.091467,-12.55225
1000.705,-46.26221,4.075855,-13.50643
1001.711,-46.37564,3.412308,-14.50434
1002.738,-46.76186,2.729381,-15.43599
1003.739,-47.00367,2.340777,-16.4054
1004.74,-47.31901,2.343858,-17.35591
1005.764,-47.61409,2.349141,-18.33571
1006.765,-47.9127,2.315484,-19.29064
1007.766,-48.26829,2.280138,-20.2259
1008.766,-48.58479,2.189198,-21.17379
1009.793,-48.75479,2.134402,-22.16835
1010.793,-48.68552,2.104262,-23.16607
1011.794,-48.59618,2.087332,-24.16276
1012.795,-48.51027,2.124153,-25.1581
1013.82,-48.51007,2.197537,-26.17992
1014.848,-48.68425,2.200272,-27.19261
1015.875,-48.82116,2.211532,-28.21068
1016.877,-48.94915,2.269955,-29.20411
1017.903,-49.35651,2.32358,-30.11856
1018.903,-49.85788,2.339048,-30.98075
1019.929,-49.8479,2.396574,-31.9843
1020.954,-49.93609,2.435451,-33.00555
1021.98,-50.08977,2.381321,-34.01874
1022.981,-50.1331,2.279758,-35.01141
1024.23,-50.6273,2.201997,-36.09336
1025.256,-50.62222,2.152757,-37.11488
1026.283,-50.73402,2.104301,-38.13567
1027.307,-50.77599,2.044194,-39.15821
1028.313,-50.92951,1.998858,-40.14928
1029.338,-51.29749,1.948848,-41.10543
1030.339,-51.55584,1.922725,-42.06886
1031.366,-51.45493,1.908911,-43.08414
1032.393,-51.64001,1.905198,-44.07327
1033.395,-51.74374,1.888622,-45.05546
1034.42,-52.10745,1.882637,-45.98098
1035.421,-52.39003,1.857347,-46.90149
1036.448,-52.31544,1.825309,-47.92516
1037.476,-52.27324,1.790692,-48.95171
1038.502,-52.29155,1.739608,-49.97726
1039.529,-52.49202,1.95267,-50.98269
1040.555,-52.61333,2.322469,-51.99128
1041.556,-52.67562,2.497324,-52.98122
1042.584,-53.10393,2.838732,-53.8816
1043.586,-53.48384,3.037014,-54.74378
1044.614,-53.41418,3.312182,-55.71231
1045.614,-52.8146,3.59249,-56.51365
1046.64,-52.69889,3.675619,-57.36728
1047.667,-53.36409,3.986856,-58.1727
1048.668,-53.46874,4.292063,-59.12638
1049.668,-53.60521,4.541107,-60.09837
1050.695,-53.88356,4.91378,-61.07862
1051.721,-54.48072,4.978409,-61.91206
1052.749,-54.69628,5.385036,-62.81764
1053.776,-54.44623,5.708303,-63.73128
1054.804,-54.16125,5.994136,-64.71834
1055.83,-53.9123,6.327599,-65.71239
1056.857,-53.89705,6.507736,-66.73809
1057.857,-53.67897,6.970471,-67.71208
1058.884,-53.47632,7.211532,-68.70415
1059.911,-53.80436,7.271118,-69.6571
1060.939,-52.7804,7.321249,-69.98294
1061.967,-52.00237,7.385553,-70.57423
1062.993,-51.39216,7.466735,-71.39886
1064.02,-51.17947,7.499146,-71.71916
1065.02,-51.17947,7.498264,-71.71916
1066.02,-51.18171,7.495898,-71.71648
1067.021,-51.2935,7.480602,-71.61027
1068.048,-51.44369,7.458139,-71.51858
1069.048,-51.61019,7.441406,-71.91378
1070.05,-52.7694,7.411805,-72.26998
1071.074,-53.94753,7.425787,-72.68879
1072.099,-55.05384,7.430073,-72.82079
1073.127,-55.95319,7.452045,-73.29281
1074.154,-56.91992,7.483721,-73.64039
1075.177,-57.5212,7.517065,-73.75065
1076.18,-57.67076,7.536069,-73.99548
1077.208,-58.31495,7.603651,-74.79398
1078.233,-59.20117,7.668995,-75.28925
1079.257,-59.62777,7.687968,-75.26316
1080.285,-59.62777,7.687968,-75.26316
1081.338,-59.81096,7.662239,-74.81145
1082.392,-60.12611,7.917624,-74.69524
1083.393,-59.75121,7.655142,-74.67092
1084.393,-59.75121,7.655104,-74.67092
1085.449,-59.75121,7.655104,-74.67092
1086.451,-59.75121,7.655085,-74.67092
1087.453,-59.68307,7.673868,-75.01259
1088.454,-59.68307,7.672153,-75.01259
1089.484,-59.72686,7.678685,-75.04494
1090.51,-59.95949,7.694533,-75.20802
1091.562,-60.22673,7.748884,-75.67413
1092.586,-60.50183,7.895212,-75.89156
1093.64,-60.50613,7.854082,-75.49957
1094.647,-60.40427,7.755764,-76.21434
1095.672,-60.45302,7.799902,-76.93635
1096.701,-60.81954,7.762945,-75.8568
1097.723,-60.76173,7.745506,-75.45828
1098.75,-60.76173,7.745506,-75.45828
1099.782,-60.51357,7.744232,-75.58813
1100.783,-60.05613,7.756999,-76.39642
1101.783,-60.92271,7.794018,-76.36681
1102.81,-61.17317,7.785429,-75.95821
1103.861,-61.12564,7.784647,-75.86306
1104.888,-60.92793,7.770595,-75.61259
1105.914,-60.92793,7.770595,-75.61259
1106.942,-61.39,8.024256,-75.51375
1107.943,-61.04584,7.783813,-75.74293
1108.946,-60.94715,7.815058,-76.69553
1109.948,-60.46305,7.823507,-77.50828
1110.977,-59.39532,7.764973,-76.75252
1111.978,-59.3573,7.735629,-75.7279
1113.003,-59.5956,7.846917,-74.38166
1114.004,-59.60967,7.853588,-74.35788
1115.005,-59.60386,7.89474,-74.35445
1116.03,-60.43297,8.469365,-72.89341
1117.056,-59.77066,8.245673,-72.8279
1118.08,-60.17784,8.420553,-72.3147
1119.106,-60.59878,8.462581,-72.17689
1120.13,-60.10541,8.332047,-72.72989
1121.134,-59.03154,8.281343,-72.20592
1122.156,-58.81783,8.317734,-71.24971
1123.186,-58.9178,8.316441,-70.27544
1124.214,-58.47407,7.995232,-69.34285
1125.216,-57.74847,7.459752,-68.70983
1126.218,-56.99164,7.33926,-68.20564
1127.269,-56.7141,7.160639,-67.32138
1128.27,-57.57854,6.978016,-66.86585
1129.271,-57.15154,6.77394,-66.24986
1130.272,-57.43917,6.489989,-65.32213
1131.297,-57.38877,6.352854,-64.8802
1132.298,-57.21701,5.988884,-63.91373
1133.325,-56.51452,5.677924,-63.16791
1134.325,-56.05035,5.444038,-62.28571
1135.354,-55.59579,5.34868,-61.37625
1136.381,-54.9949,4.957303,-60.54396
1137.431,-54.58712,4.789538,-59.57905
1138.436,-54.62243,4.462267,-58.5824
1139.456,-54.49523,4.131539,-57.57579
1140.46,-54.03145,3.875956,-56.6963
1141.461,-53.10656,3.662776,-56.17837
1142.483,-53.21995,3.57836,-55.24475
1143.483,-53.36127,3.195926,-54.26437
1144.489,-54.30472,3.051469,-53.73408
1145.489,-54.95345,2.842378,-52.99935
1146.515,-55.61979,2.587326,-52.25307
1147.541,-56.15578,2.351505,-51.53476
1148.541,-55.8609,2.072001,-50.50363
1149.568,-55.16386,1.850909,-49.69088
1150.568,-54.44159,1.746156,-49.00539
1151.569,-53.56974,1.75792,-48.51761
1152.596,-53.19167,1.78821,-47.57814
1153.623,-52.60728,1.822069,-46.81436
1154.649,-51.62178,1.849478,-46.5298
1155.65,-50.77839,1.87351,-46.02497
1156.674,-50.18027,1.934102,-45.19781
1157.678,-49.91208,1.961368,-44.24521
1158.704,-49.5362,1.978408,-43.42796
1159.731,-48.5068,1.97766,-43.24399
1160.752,-47.65615,1.998131,-42.70796
1161.779,-46.57237,2.041069,-42.70826
1162.781,-45.62934,2.0851,-42.38987
1163.785,-44.70499,2.146585,-41.99847
1164.813,-43.72622,2.224931,-41.68846
