Time,X,Y,Z
1.045316,776.11,32.35128,759.04
2.068834,776.11,32.35128,759.04
3.07827,774.7861,32.38112,760.4433
4.100069,775.6642,32.3758,759.773
5.106301,775.531,32.38112,761.8137
6.161968,775.531,32.38112,761.8137
7.165812,775.531,32.38112,761.8137
8.175159,775.531,32.38112,761.8137
9.180088,775.531,32.38112,761.8137
10.18369,775.5631,32.38112,761.9217
11.18598,775.7864,32.36522,762.1452
12.18836,775.7864,32.36457,762.1452
13.19171,775.7864,32.36454,762.1452
14.19364,775.7864,32.36448,762.1452
15.19664,775.7864,32.36448,762.1452
16.19893,775.7864,32.36448,762.1452
17.20206,775.7864,32.36448,762.1452
18.20455,775.7864,32.36448,762.1452
19.20482,775.7864,32.36448,762.1452
20.24666,775.7864,32.36448,762.1452
21.30351,775.7864,32.36448,762.1452
22.31004,777.0585,32.25098,761.6757
23.34336,776.9969,32.30376,759.6308
24.37575,775.7166,32.37423,762.2568
25.4045,775.7166,32.37389,762.2568
26.4074,775.7166,32.37389,762.2568
27.40966,775.7166,32.37389,762.2568
28.41261,775.7166,32.37376,762.2568
29.41844,775.7166,32.37376,762.2568
30.44406,775.7166,32.37376,762.2568
31.45077,775.7166,32.37376,762.2568
32.46,775.7166,32.36336,762.2568
33.48796,777.1556,32.23354,760.9841
34.54424,777.2092,32.3266,756.032
35.57224,776.5984,32.45978,754.877
36.60145,774.2454,32.38113,758.9567
37.62672,769.5051,32.50669,759.0009
38.65923,767.0201,32.95433,754.9399
39.67086,769.1865,33.40185,750.7949
40.71901,774.0026,32.93735,750.7316
41.72452,776.2663,32.46897,754.7882
42.72765,773.8857,32.38113,758.7646
43.78154,774.083,32.38112,759.0388
44.79057,774.8521,32.38113,758.7239
45.82138,776.3092,32.36072,756.2473
46.8245,776.3092,32.36065,756.2473
47.8291,776.0729,32.36698,757.373
48.83099,776.0729,32.36698,757.373
49.83405,776.0234,32.36837,757.6346
50.83573,776.0234,32.36836,757.6346
51.83876,776.663,32.33764,758.0773
52.8406,780.1915,31.95719,761.3434
53.84353,781.3911,31.7424,762.5071
54.84743,781.3911,31.7424,762.5071
55.87268,779.7313,32.16164,758.6448
56.875,777.2969,32.34007,756.5942
57.90209,780.3907,32.09148,752.5524
58.90677,784.5941,31.87349,749.9061
59.91086,787.8892,32.25976,746.1196
60.91532,788.7503,33.21818,741.5844
61.94575,791.1673,33.71787,737.0564
62.94806,792.895,34.54901,732.7151
63.95126,790.2316,35.85796,729.4618
64.95331,785.8068,36.7636,728.7516
65.95548,781.8984,38.614,725.7122
66.95766,778.11,39.70585,723.8405
67.95979,773.407,39.23387,724.8784
68.96277,771.8447,40.31428,721.4444
69.99131,776.208,40.4059,719.6409
70.99444,780.6511,39.94627,721.5681
71.99978,785.6675,39.17796,721.4763
73.02744,790.7139,38.73682,720.5118
74.02784,795.6497,38.05906,719.7437
75.02911,800.6436,37.71357,719.6949
76.06013,805.761,37.46995,719.0752
77.09006,810.8602,37.53317,718.3584
78.13721,816.0161,37.29417,717.4526
79.13826,820.179,36.99081,715.6602
80.19328,823.4653,36.53471,714.0988
81.19624,827.4489,35.63003,711.0836
82.19888,831.6807,34.37233,708.4338
83.20303,835.9668,32.94729,705.8668
84.20554,840.4872,32.87763,703.7811
85.20876,845.0955,32.71724,701.7999
86.20992,849.2817,32.66455,699.0923
87.21281,853.4876,32.78894,696.4087
88.2153,858.1409,33.18159,694.5454
89.21658,862.7553,33.51164,692.61
90.21699,866.2813,34.03518,689.493
91.2182,870.0358,34.19157,686.201
92.22248,874.0881,34.23735,683.3605
93.22386,878.5528,34.00998,681.3059
94.228,881.6193,34.24177,677.412
95.23206,884.6917,34.66718,673.7591
96.28686,888.85,35.14941,670.5364
97.34013,892.8271,35.53242,667.092
98.34518,896.5586,35.80302,663.7278
99.39431,899.4532,35.96017,659.5022
100.4224,901.505,36.14764,655.0172
101.4316,905.1976,36.23072,651.6282
102.4341,908.9487,36.34387,648.4072
103.4374,909.8354,36.37457,647.3021
104.4404,913.2695,36.52094,643.6625
105.4433,916.8798,36.81587,640.1827
106.4484,918.7495,36.97759,637.734
107.5013,919.6419,37.04386,637.7239
108.5059,923.4933,37.33694,635.4534
109.5084,926.9802,37.91927,631.8721
110.5111,931.0096,38.70438,628.9838
111.5668,934.4062,39.39835,624.9934
112.5694,938.4344,39.69506,622.8607
113.5709,943.0844,39.79735,621.0242
114.5748,947.7419,39.87593,619.1521
115.576,952.2863,39.81766,617.7871
116.5774,956.1132,39.88375,618.8332
117.5837,956.8175,39.94295,617.9412
118.5881,955.2724,39.93362,616.9387
119.591,954.6574,39.90843,617.3538
120.5948,956.3417,39.93137,617.9512
121.6001,956.4879,39.92855,618.15
122.6536,956.8779,39.93512,618.2519
123.6587,961.214,40.2471,617.7635
124.6611,965.1353,40.62771,615.1972
125.6619,969.4623,41.05066,612.9363
126.6637,974.249,41.02666,611.5508
127.6651,979.2482,40.70678,611.4813
128.7216,984.5211,39.9829,611.1848
129.7754,989.6974,39.95918,610.2506
130.7768,991.058,40.13413,609.791
131.7802,992.3073,40.33422,609.7703
132.7837,990.0642,40.02844,609.9717
133.8345,992.3411,40.36089,609.4308
134.84,995.2908,40.69727,612.0586
135.8738,994.5157,40.65398,616.7729
136.875,990.1168,40.44821,618.2881
137.8756,986.7937,40.19698,615.5906
138.88,987.2814,40.35104,616.9859
139.8831,989.7973,40.28123,616.9779
140.8865,991.8693,40.15185,615.7259
141.9423,996.2941,40.83417,612.8687
142.9441,1000.522,41.35982,610.1951
143.9477,997.1132,40.97238,608.6539
144.9483,997.3137,40.9603,604.7053
146.0049,998.2386,40.80116,603.0665
147.008,996.9318,40.11528,598.4015
148.012,995.8593,39.58789,595.8534
149.0179,997.5997,39.46783,593.8975
150.0717,996.9108,39.06419,588.7233
151.0735,997.3315,38.97318,583.8548
152.075,994.5659,38.5077,580.2094
153.0782,991.9587,38.44266,576.189
154.0824,989.4805,38.02609,571.8461
155.0858,987.1992,37.5046,567.3823
156.0927,985.2066,36.99314,562.7591
157.1483,982.8458,36.98082,558.0397
158.1505,980.0638,37.19487,553.8887
159.1549,978.0304,37.54639,549.3369
160.1587,977.4417,37.9962,544.6257
161.1635,978.7247,38.27392,539.9372
162.1656,978.8016,38.53195,534.9359
163.171,978.4214,37.97923,529.9261
164.1753,978.2025,37.01606,524.9172
165.1818,976.9955,36.70742,520.0447
166.2152,975.5696,36.29802,515.0816
167.22,975.927,36.25946,510.2578
168.2213,975.6547,36.22903,507.7824
169.225,975.6547,36.22903,507.7824
170.2289,975.6547,36.22903,507.7824
171.2347,975.6547,36.22903,507.7824
172.2386,975.6547,36.22903,507.7824
173.2641,975.6547,36.22903,507.7824
174.2689,975.6547,36.22897,507.7824
175.2929,975.6547,36.22892,507.7824
176.2956,975.6547,36.22877,507.7824
177.34,975.6547,36.22877,507.7824
178.3473,975.6547,36.22877,507.7824
179.3522,975.6547,36.22877,507.7824
180.3551,975.6547,36.22877,507.7824
