Time,X,Y,Z
276.415,7.330598,2.093616,21.3479
277.4222,7.762739,2.115218,23.10804
278.4485,7.755332,2.13416,23.36246
279.4785,8.381049,2.157114,24.25246
280.49,8.381049,2.157114,24.25246
281.5172,7.420877,2.119907,23.41897
282.5452,6.905028,2.093402,22.96422
283.5681,6.05555,2.054831,21.56182
284.5726,6.203246,2.085345,19.54735
285.6031,6.549701,2.087862,19.55064
286.6058,8.984322,2.160776,21.25736
287.6371,6.690459,2.06718,20.84671
288.6671,7.651479,2.160726,19.1649
289.6705,7.651479,2.160522,19.1649
290.6712,7.651479,2.160522,19.1649
291.7029,7.651479,2.160522,19.1649
292.7107,7.651479,2.158241,19.1649
293.7641,7.651479,2.15689,19.1649
294.7689,7.651479,2.155708,19.1649
295.7718,7.651479,2.155708,19.1649
296.7845,7.651479,2.150912,19.1649
297.799,7.651479,2.150912,19.1649
298.8121,7.651479,2.150912,19.1649
299.8318,7.651479,2.150912,19.1649
300.8605,7.651479,2.150912,19.1649
301.892,7.651479,2.150912,19.1649
302.9041,7.651479,2.150912,19.1649
