Time,X,Y,Z
0.9906287,776.11,32.35128,759.04
2.026461,776.11,32.35126,759.04
3.054428,776.11,32.35117,759.04
4.105936,775.9203,32.36021,759.8403
5.156373,775.7214,32.36688,762.0769
6.158533,775.8744,32.36062,761.2546
7.161688,776.7939,32.35265,756.324
8.164131,776.876,32.34003,755.9465
9.216735,776.3805,32.3116,760.3261
10.24611,775.3541,32.38112,762.6185
11.27341,776.0092,32.33316,762.1178
12.27808,776.0092,32.33316,762.1178
13.30114,776.0092,32.33316,762.1178
14.30123,776.0092,32.33316,762.1178
