Time,X,Y,Z
169.3143,587.1554,99.44849,802.1619
170.3463,585.7962,99.44849,799.9288
171.35,585.7962,99.44849,799.9288
172.3519,585.968,99.44849,797.1971
173.3829,585.5851,99.40106,792.5109
174.3858,584.4225,99.40107,790.4566
175.3874,582.3356,98.57718,785.9223
176.3884,581.2789,97.78584,781.0636
177.3886,578.5736,97.08148,776.9228
178.4403,576.4804,96.41403,772.2371
179.4933,575.5598,95.69096,767.056
180.5002,574.7372,95.48171,765.614
181.5546,573.7171,95.02325,761.4692
182.5614,573.9741,94.37559,756.5821
183.6139,571.9673,93.97934,751.7612
184.6205,569.5345,93.81474,747.3547
185.6218,568.8577,93.43226,742.4479
186.6263,568.1166,93.20456,737.4903
187.6314,566.5416,93.23072,732.7207
188.6369,565.0034,93.33263,727.9346
189.6902,563.2853,93.56226,722.9562
190.6959,561.6493,93.8367,718.2011
191.7045,560.0057,94.14268,713.4337
192.7636,558.3596,94.50652,708.4007
193.7663,556.838,94.9222,703.624
194.7727,555.3049,95.36575,698.8311
195.7973,553.807,95.78564,693.9349
196.8515,552.945,96.06011,688.735
197.8529,552.0686,96.32704,683.8054
198.9078,551.0978,96.63515,678.6208
199.9129,549.7198,97.01778,673.7886
200.9169,548.4664,97.32204,668.9279
201.9214,547.1576,97.73624,664.0875
202.9257,546.4634,97.91145,659.1199
203.9269,545.9149,97.97621,654.1547
204.9306,543.9324,98.49654,649.7136
205.9628,541.3264,99.22211,645.9696
206.9635,541.3264,99.20554,645.9696
207.9651,542.2565,98.90127,645.2976
208.9673,544.3148,98.14541,643.5179
209.9696,544.3521,98.09948,642.7245
211.0238,543.9963,98.05199,638.5221
212.0251,543.4849,97.98083,633.5452
213.0297,543.8332,97.62582,628.5367
214.0848,544.3233,97.17451,623.2844
215.0891,544.0427,96.90734,618.3115
216.094,542.1431,97.23161,613.7367
217.0971,538.2775,98.60119,614.9905
218.099,534.5544,99.9342,613.9395
219.1003,533.641,99.96618,609.0334
220.156,531.6764,100.3977,604.1713
221.1688,528.8576,100.5979,600.0238
222.1987,525.4289,100.4284,596.1822
223.2018,522.1328,101.495,592.4021
224.2271,518.6148,102.9558,588.6758
225.2343,515.04,103.9447,585.129
226.2357,511.4684,105.1705,581.6201
227.2407,506.9362,106.6104,580.2928
228.2628,506.2271,105.751,575.7195
229.2671,504.3063,105.3339,571.1103
230.3221,499.6523,105.9713,568.7365
231.3235,496.0877,105.601,565.3503
232.3578,492.514,104.3577,561.613
233.3904,489.018,103.7444,557.814
234.397,485.6181,103.9465,554.1191
235.4018,482.6458,103.5362,550.0813
236.405,478.4346,103.6135,547.4126
237.4066,474.7406,104.1155,546.8788
238.4092,471.6791,104.6082,546.5348
239.4119,467.8412,104.6804,543.4365
240.4145,464.2054,104.8325,540.0394
241.4188,459.637,105.1496,539.5746
242.4196,454.7815,104.9635,538.7924
243.4241,452.1256,104.6786,537.8999
244.4279,450.6971,104.9807,540.1483
245.4303,446.9288,104.6722,538.749
246.4316,442.4744,104.4464,536.8751
247.4325,437.6616,103.8809,535.5059
248.4356,432.8008,101.5479,534.269
249.4382,427.9279,100.5371,533.092
250.4405,423.1875,99.90178,531.501
251.4435,418.2639,99.51431,531.3297
252.448,413.6953,98.64715,529.3459
253.4504,408.8708,97.92587,528.0069
254.4575,404.0117,97.03781,526.699
255.4621,399.0526,96.28185,525.9581
256.4626,394.3521,95.33289,524.4072
257.4665,389.4927,94.8055,525.4672
258.469,384.5801,94.326,524.6357
259.471,379.966,94.11905,525.8983
260.472,375.6093,93.60466,527.7417
261.4731,370.6172,91.33826,527.4594
262.4774,365.6041,89.17607,527.2665
263.4793,361.2901,87.44747,524.7626
264.4816,357.6264,86.31385,522.372
265.4855,353.5227,85.93964,519.4995
266.4867,350.5286,85.93586,516.2977
267.4897,347.4395,86.18985,512.4089
268.4904,343.6143,86.54253,509.1856
269.4927,339.6459,87.32433,506.1259
270.4993,335.2842,88.44057,505.5301
271.5021,330.7592,89.09419,506.6954
272.5043,326.564,89.17767,504.2896
273.5064,325.4935,89.17496,503.6372
274.5093,325.4935,89.17496,503.6372
275.5119,325.4935,89.17496,503.6372
276.5148,326.0103,89.16031,503.7614
277.5169,324.875,89.18958,503.3475
278.5191,324.875,89.18902,503.3475
279.5213,324.875,89.18892,503.3475
280.5241,324.875,89.18892,503.3475
