Time,X,Y,Z
263.4234,808.3692,37.17168,720.4476
264.4252,804.6708,36.67501,723.1671
265.4278,799.9818,35.84238,724.8368
266.4298,795.4363,35.81403,726.474
267.4392,791.7281,35.68547,729.291
268.4614,788.2408,35.18229,732.8964
269.4637,785.2022,34.60715,736.8565
270.4638,782.4475,33.61971,741.0232
271.4646,779.5336,33.16206,745.0899
272.4956,778.9412,32.79235,747.6251
273.4982,776.9466,32.51538,751.7019
274.4999,775.7087,32.37978,756.4824
275.5232,775.5837,32.38113,761.5742
276.5311,775.5424,32.38112,761.869
277.5339,775.5424,32.38112,761.869
278.5357,775.5424,32.38112,761.869
279.5388,775.5424,32.38112,761.869
280.5419,775.5424,32.38112,761.869
281.5446,775.5424,32.38112,761.869
282.5447,775.5424,32.38112,761.869
283.5731,775.5424,32.38112,761.869
284.579,775.4969,32.38113,761.0458
285.5836,775.4354,32.38113,759.282
286.585,775.4398,32.38112,761.887
287.5893,775.4398,32.38112,761.887
288.5923,775.4398,32.38112,761.887
289.6191,775.4398,32.38112,761.887
290.6193,775.4398,32.38112,761.887
291.6229,775.4398,32.38112,761.887
292.6273,775.4398,32.38112,761.887
293.6555,775.4398,32.38112,761.887
294.6577,775.4398,32.38112,761.887
295.6605,775.4398,32.38112,761.887
296.6626,775.4398,32.38112,761.887
