Time,X,Y,Z
35.10574,587.25,99.44849,802.589
36.11241,586.1849,99.44849,799.245
37.16629,585.4263,99.4179,794.0712
38.16827,585.3234,99.31071,789.0646
39.17341,582.625,98.60509,786.2556
40.1739,582.625,98.60306,786.2556
41.17642,582.625,98.60301,786.2556
42.18018,582.625,98.60301,786.2556
43.1813,582.625,98.60301,786.2556
44.18424,582.625,98.60301,786.2556
45.18621,581.0672,98.31181,783.9893
46.18892,582.2361,98.42628,784.8113
47.19232,581.9607,98.39494,784.329
48.24668,579.3087,97.7179,780.6411
49.25025,580.5543,97.9196,781.9548
50.25239,577.6816,97.64917,779.8279
51.30213,575.7255,96.99529,775.3825
52.35768,571.9536,96.61182,771.9952
53.36222,568.1881,96.50756,768.9487
54.41714,565.632,96.09166,764.4075
55.42073,563.528,95.74623,759.8958
56.42383,560.5405,95.73847,755.8688
57.43746,556.7344,95.89787,752.5711
58.44352,554.2122,96.14103,750.3027
59.4482,552.7534,96.07098,746.1488
60.46205,550.4801,96.53936,747.3737
61.48859,547.0366,97.13699,747.3268
62.54401,541.926,97.97144,746.686
63.54843,537.2646,98.81054,745.3755
64.57887,532.4427,99.69994,746.2928
65.58775,528.0997,100.4243,747.5126
66.6142,523.3702,101.3663,745.6688
67.62409,519.5497,102.1229,744.853
68.67881,518.8518,102.0938,747.3616
69.68493,514.3571,102.9238,747.5551
70.68711,509.4471,103.7325,748.4117
71.68914,504.7371,104.4464,750.0941
72.69135,499.7351,105.3257,749.9065
73.693,494.8895,106.0278,751.1141
74.69783,491.176,106.2563,754.3204
75.72486,486.3968,106.9118,755.3745
76.73164,481.5333,107.6023,755.8193
77.73365,476.558,108.3339,755.5826
78.73434,471.7536,109.2824,754.2224
79.73523,466.8733,110.0993,753.1386
80.76303,462.1462,111.0985,751.2521
81.76729,458.0689,112.1949,748.3339
82.7691,453.6228,113.208,746.1862
83.77139,448.6873,113.688,746.4077
84.77241,444.0323,114.4994,744.7543
85.77598,440.2162,115.4888,741.7109
86.7785,439.9792,115.9902,739.3514
87.78371,435.468,116.8371,737.1392
88.78662,430.8665,117.4511,735.1835
89.78777,426.1199,117.904,733.6113
90.79077,421.3751,118.2351,732.0072
91.80062,416.4003,118.2364,731.4634
92.80627,413.6216,118.7831,727.9442
93.80776,408.8584,118.6284,727.0038
94.81213,405.5956,118.7303,724.5722
95.81508,406.1292,119.1966,722.0635
96.81799,402.3955,119.2576,718.7233
97.81967,400.6125,119.6354,714.5156
98.82239,397.9958,119.7993,710.3769
99.8246,394.8262,119.7335,706.5004
100.8247,390.924,119.3037,703.3783
101.8298,387.2619,118.8644,699.9653
102.8326,384.2805,118.5062,695.9384
103.8355,380.3801,117.6482,692.8102
104.8376,376.8306,116.6892,689.2861
105.8405,374.2698,115.7467,684.9824
106.8428,371.228,114.392,681.0076
107.845,368.2034,112.605,677.0138
108.8472,365.5735,111.0299,672.7512
109.8495,362.8954,109.7381,668.5658
110.8522,358.8351,108.2119,665.9899
111.8545,355.4604,107.1976,662.3111
112.8572,353.1727,106.6072,657.8514
113.86,350.5249,105.991,653.5947
114.8635,347.2184,105.405,649.8605
115.8649,344.0876,104.8166,646.0883
116.8677,342.9349,103.8427,641.2128
117.8696,344.1253,103.2695,638.6464
118.872,342.2399,102.1456,634.7244
119.8727,341.2056,101.0512,629.8463
120.8749,341.6015,100.3321,626.3461
121.8761,342.8348,100.5232,626.9688
122.88,341.6827,99.73857,622.8671
123.897,340.0799,98.99422,618.1276
124.8986,339.9557,98.2974,613.1396
125.9029,338.1102,98.08396,608.5419
126.9061,336.0594,97.91825,603.9851
127.9083,337.2102,97.38959,599.2588
128.9104,338.842,96.67371,594.5413
129.9111,339.6532,96.28149,589.631
130.9161,339.9574,96.09755,584.6198
131.9177,339.2556,95.8567,579.6938
132.9455,338.6277,95.53241,574.5946
133.9483,337.25,95.45845,571.6667
134.9505,338.1213,94.84926,567.4457
135.9522,340.2558,93.77725,563.2827
136.9547,340.0245,93.17019,558.2764
137.9581,338.7296,93.11062,553.4386
138.9604,338.2941,93.00501,548.4659
139.9622,338.4797,92.72228,544.6451
140.9731,341.2373,91.50864,540.4344
141.9775,339.8015,91.29081,536.3975
142.9846,337.8834,91.25325,531.9704
143.9877,334.6705,91.55492,528.432
144.9895,330.6065,92.03265,525.5148
145.9917,328.9178,91.48525,520.8331
146.9937,327.6014,90.89288,516.0019
147.9977,325.7832,90.2913,511.3245
149,325.3472,90.10148,510.1141
150.0026,323.8966,89.56646,506.1467
151.004,323.4899,89.34219,504.3277
152.0065,323.4899,89.34219,504.3277
153.0091,323.4899,89.34219,504.3277
154.0246,323.4899,89.34219,504.3277
