Time,X,Y,Z
1.000258,587.25,99.40105,802.589
2.013997,587.6779,99.40106,802.6722
3.021363,589.0439,99.40107,803.2427
4.024397,592.973,99.40107,800.2463
5.028325,593.2034,99.40106,799.9246
6.032133,593.0753,99.40107,798.8995
7.035038,592.9645,99.40107,798.0134
8.036125,593.0822,99.40107,799.5875
9.04,591.5655,99.40106,801.9384
10.04207,589.4847,99.40106,803.5104
11.0457,587.1193,99.40106,802.4332
12.05288,584.7626,99.40107,801.6302
13.05522,582.6104,99.40107,800.2587
14.05594,581.1252,99.40107,798.451
15.05748,582.0916,99.40107,797.7427
16.08397,583.454,99.40107,795.4232
17.08557,582.9926,99.40107,795.5142
18.09492,586.2412,27.75369,792.9478
19.09601,586.3937,17.4312,792.8216
20.10466,586.3937,-2.966976,792.8216
21.12192,586.3937,-33.59546,792.8216
