Time,X,Y,Z
1.021137,-94.407,2.021818,72.707
2.055784,-94.407,2.021818,72.707
3.056675,-94.407,2.021818,72.707
4.072667,-94.407,2.021818,72.707
5.077909,-94.407,2.021818,72.707
6.08154,-94.407,2.021818,72.707
7.083898,-94.407,2.021818,72.707
8.087255,-94.407,2.02179,72.707
9.09094,-92.65314,2.032382,71.97658
10.1012,-92.47326,2.238324,70.48363
11.11494,-92.47326,2.219214,70.48363
12.12264,-92.47326,2.219214,70.48363
13.1375,-92.47326,2.219214,70.48363
14.15848,-92.47326,2.219214,70.48363
15.1757,-92.47326,2.217958,70.48363
16.20847,-92.47326,2.217958,70.48363
17.21716,-92.47326,2.217958,70.48363
18.22866,-92.47326,2.217958,70.48363
19.25529,-92.47326,2.213719,70.48363
20.25864,-92.47326,2.213719,70.48363
21.26152,-92.47326,2.213719,70.48363
22.26588,-92.47326,2.213719,70.48363
23.26799,-92.47326,2.213719,70.48363
24.29527,-92.47326,2.213719,70.48363
25.3011,-92.47326,2.212885,70.48363
26.30507,-92.47326,2.212885,70.48363
27.31038,-92.47326,2.212885,70.48363
28.34598,-92.47326,2.212885,70.48363
29.36842,-92.47326,2.212885,70.48363
30.38101,-92.47326,2.212885,70.48363
31.39411,-92.47326,2.212885,70.48363
32.41525,-92.47326,2.212885,70.48363
33.42454,-92.47326,2.212885,70.48363
34.42827,-92.47326,2.212885,70.48363
35.44783,-92.47326,2.212885,70.48363
36.49104,-92.47326,2.212885,70.48363
37.51175,-92.47326,2.212885,70.48363
38.52481,-92.47326,2.212885,70.48363
39.52837,-92.47326,2.212885,70.48363
40.52962,-92.47326,2.212885,70.48363
41.53055,-92.47326,2.212885,70.48363
42.53667,-92.47326,2.212885,70.48363
