Time,X,Y,Z
0.9930524,587.25,99.44849,802.589
2.03689,587.25,99.44849,802.589
3.044625,586.1282,99.44849,801.4924
4.047193,584.6633,99.44849,798.5863
5.07219,584.0112,99.44849,796.9542
6.080918,584.1638,99.44849,797.0189
7.084189,584.3295,99.44849,797.119
8.086772,585.201,99.44849,796.4894
9.111552,584.8825,99.44849,796.2072
10.11358,584.568,99.43884,794.5576
11.11505,583.5798,99.40106,794.5838
12.11862,585.7314,99.44849,795.8311
13.1489,586.8397,99.44849,795.9176
14.15015,586.6052,99.44849,796.3151
15.15998,586.6042,99.44849,798.4511
16.18621,586.8071,99.44849,799.6812
17.19291,586.8071,99.44849,799.6812
18.22289,586.0612,99.44849,799.2991
19.22398,584.0522,99.44849,799.0698
20.2276,584.166,99.44849,798.6437
21.23162,584.6825,99.44849,799.1116
22.25629,585.1455,99.44849,800.7181
23.25976,585.1455,99.44849,800.7181
24.26625,585.1455,99.44849,800.7181
25.29254,585.1455,99.44849,800.7181
26.2965,585.1455,99.44849,800.7181
27.32741,585.1455,99.44849,800.7181
28.35582,585.1455,99.44849,800.7181
29.36122,585.1455,99.44849,800.7181
30.36217,585.1455,99.44849,800.7181
31.36716,585.1455,99.44849,800.7181
32.39595,584.1946,99.44849,800.7452
33.39743,585.6995,99.44849,800.9114
34.40224,586.4866,99.44849,802.0443
35.40376,586.4866,99.44849,802.0443
36.40808,586.4866,99.44849,802.0443
37.4367,586.4866,99.44849,802.0443
38.47048,586.4866,99.44849,802.0443
39.49772,586.4866,99.44849,802.0443
40.529,586.4866,99.44849,802.0443
41.53115,586.4866,99.44849,802.0443
42.53489,586.4866,99.44849,802.0443
43.55658,586.4866,99.44849,802.0443
44.55882,586.4866,99.44849,802.0443
45.5643,586.4866,99.44849,802.0443
46.59532,586.4866,99.44849,802.0443
47.61826,586.4866,99.44849,802.0443
48.62468,586.4866,99.44849,802.0443
49.6837,586.4866,99.44849,802.0443
50.70823,586.4866,99.44849,802.0443
51.71541,586.4866,99.44849,802.0443
52.74508,586.4866,99.44849,802.0443
53.74616,586.4866,99.44849,802.0443
54.75231,586.4866,99.44849,802.0443
55.75846,586.4866,99.44849,802.0443
56.78371,586.4866,99.44849,802.0443
57.78469,586.4866,99.44849,802.0443
58.78502,586.4866,99.44849,802.0443
59.81327,586.4866,99.44849,802.0443
60.81981,586.4866,99.44849,802.0443
61.82307,586.4866,99.44849,802.0443
62.86007,586.4866,99.44849,802.0443
63.88546,586.4866,99.44849,802.0443
64.88809,586.4866,99.44849,802.0443
65.89353,586.4866,99.44849,802.0443
66.92194,586.4866,99.44849,802.0443
67.92504,586.4866,99.44849,802.0443
68.92584,586.4866,99.44849,802.0443
69.96056,586.4866,99.44849,802.0443
70.98513,586.4866,99.44849,802.0443
71.98679,586.4866,99.44849,802.0443
72.98917,586.4866,99.44849,802.0443
73.9918,586.4866,99.44849,802.0443
74.9955,586.4866,99.44849,802.0443
75.99565,586.4866,99.44849,802.0443
77.00095,586.4866,99.44849,802.0443
78.00212,586.4866,99.44849,802.0443
79.00542,586.4866,99.44849,802.0443
80.00622,586.4866,99.44849,802.0443
81.03958,586.4866,99.44849,802.0443
82.0397,586.4866,99.44849,802.0443
83.05989,586.4866,99.44849,802.0443
84.07224,586.4866,99.44849,802.0443
85.10037,586.4866,99.44849,802.0443
86.13375,586.4866,99.44849,802.0443
87.16239,586.4866,99.44849,802.0443
