Time,X,Y,Z
1.090862,6.4,3.657996,-12.63
2.110616,6.4,3.657988,-12.63
3.116093,6.4,3.657988,-12.63
4.121178,6.4,3.657988,-12.63
5.125618,6.4,3.657988,-12.63
6.152821,8.059439,3.589116,-8.344705
7.158365,9.084474,3.781455,-4.920112
8.185587,11.68937,3.68036,-0.5170072
9.188922,14.52781,3.349339,3.61872
10.21629,17.74766,3.30597,7.615116
11.22379,19.53213,3.305969,9.464712
12.22691,19.53213,3.305969,9.464712
13.22722,19.22422,3.30597,10.09494
14.22873,18.88186,3.305969,10.6336
15.23395,18.88186,3.305969,10.6336
16.2361,15.47226,3.30597,14.38892
17.23727,13.91026,3.305969,19.14373
18.24292,13.73835,3.342593,21.77598
19.24421,15.62599,3.629577,26.06193
20.24545,17.58614,4.188249,30.66206
21.2461,20.28185,3.997178,34.8514
22.2506,23.33528,3.508591,38.82655
23.25324,26.09863,3.31729,43.0092
24.25546,26.36951,3.335992,43.41993
25.28264,25.85714,3.305969,42.62227
26.28808,25.85714,3.305969,42.62227
27.28887,25.85714,3.305969,42.62227
28.2915,25.85714,3.305969,42.62227
29.29504,25.85714,3.305969,42.62227
30.29795,25.85714,3.305969,42.62227
31.29976,25.85714,3.305969,42.62227
32.30176,25.85714,3.305969,42.62227
33.30451,25.85714,3.305969,42.62227
34.30797,25.85714,3.305969,42.62227
35.30888,28.14944,3.404764,44.58884
36.3124,32.85053,3.493625,45.89262
37.31502,37.543,3.818696,44.97979
38.31833,41.95613,4.064437,42.61164
39.32119,46.80175,4.457718,42.33224
40.3226,51.44542,4.754923,44.19959
41.32431,55.05671,4.71466,47.56001
42.32599,56.6347,4.623211,48.37729
43.32956,60.1161,4.21237,49.75756
44.3324,60.1161,4.209983,49.75756
45.33451,63.07289,3.862426,50.2898
46.33666,63.07289,3.862426,50.2898
47.33912,63.07289,3.856449,50.2898
48.3413,63.07289,3.847931,50.2898
49.3524,63.07289,3.817049,50.2898
50.36049,63.07289,3.817049,50.2898
51.36554,63.07289,3.817049,50.2898
52.36832,63.07289,3.817049,50.2898
53.37574,63.07289,3.817049,50.2898
54.38095,63.07289,3.817049,50.2898
55.38537,63.07289,3.817049,50.2898
56.38619,63.07289,3.817049,50.2898
57.39106,63.07289,3.817049,50.2898
58.39264,63.07289,3.817049,50.2898
59.40028,63.07289,3.817049,50.2898
60.40158,63.07289,3.817049,50.2898
61.4054,63.07289,3.817049,50.2898
62.40602,63.07289,3.817049,50.2898
63.41734,63.07289,3.817049,50.2898
64.4194,63.07289,3.817049,50.2898
65.42817,63.07289,3.817049,50.2898
66.43011,63.07289,3.817049,50.2898
67.43597,63.07289,3.817049,50.2898
68.4424,63.07289,3.817049,50.2898
69.44537,63.07289,3.817049,50.2898
70.44895,63.07289,3.817049,50.2898
71.45523,63.07289,3.817049,50.2898
72.46066,63.07289,3.817049,50.2898
73.46175,63.07289,3.817049,50.2898
74.4689,63.07289,3.817049,50.2898
75.48103,63.07289,3.817049,50.2898
76.48665,63.07289,3.817049,50.2898
77.49778,63.07289,3.817049,50.2898
78.49982,63.07289,3.817049,50.2898
79.50191,63.07289,3.817049,50.2898
80.51189,63.07289,3.817049,50.2898
81.51627,63.07289,3.817049,50.2898
82.52538,63.07289,3.817049,50.2898
83.52912,63.07289,3.817049,50.2898
84.53934,63.07289,3.817049,50.2898
85.54735,63.07289,3.817049,50.2898
86.55672,63.07289,3.817049,50.2898
87.56313,63.07289,3.817049,50.2898
88.56828,63.07289,3.817049,50.2898
89.57847,63.07289,3.817049,50.2898
90.58633,63.07289,3.817049,50.2898
91.59216,63.07289,3.817049,50.2898
92.59882,63.07289,3.817049,50.2898
93.60268,63.07289,3.817049,50.2898
94.60785,63.07289,3.817049,50.2898
95.61539,63.07289,3.817049,50.2898
96.6212,63.07289,3.817049,50.2898
97.62573,63.07289,3.817049,50.2898
98.64987,63.07289,3.817049,50.2898
99.66045,63.07289,3.817049,50.2898
100.6656,63.07289,3.817049,50.2898
101.6668,63.07289,3.817049,50.2898
102.6704,63.07289,3.817049,50.2898
103.6774,63.07289,3.817049,50.2898
104.6834,63.07289,3.817049,50.2898
105.6894,63.07289,3.817049,50.2898
106.6953,63.07289,3.817049,50.2898
107.699,63.07289,3.817049,50.2898
108.7075,63.07289,3.817049,50.2898
109.714,63.07289,3.817049,50.2898
110.7203,63.07289,3.817049,50.2898
111.7262,63.07289,3.817049,50.2898
112.7346,63.07289,3.817049,50.2898
113.7352,63.07289,3.817049,50.2898
114.7406,63.07289,3.817049,50.2898
115.7464,63.07289,3.817049,50.2898
116.7548,63.07289,3.817049,50.2898
117.7598,63.07289,3.817049,50.2898
118.7649,63.07289,3.817049,50.2898
119.7755,63.07289,3.817049,50.2898
120.7804,63.07289,3.817049,50.2898
121.8232,63.07289,3.817049,50.2898
122.8282,63.07289,3.817049,50.2898
123.8388,63.07289,3.817049,50.2898
124.849,63.07289,3.817049,50.2898
125.8539,63.07289,3.817049,50.2898
126.8588,63.07289,3.817049,50.2898
127.8645,63.07289,3.817049,50.2898
128.8733,63.07289,3.817049,50.2898
129.8806,63.07289,3.817049,50.2898
130.8875,63.07289,3.817049,50.2898
131.8965,63.07289,3.817049,50.2898
132.8968,63.07289,3.817049,50.2898
133.899,63.07289,3.817049,50.2898
134.9011,63.07289,3.817049,50.2898
135.9069,63.07289,3.817049,50.2898
136.9139,63.07289,3.817049,50.2898
137.9209,63.07289,3.817049,50.2898
138.9228,63.07289,3.817049,50.2898
139.927,63.07289,3.817049,50.2898
140.9315,63.07289,3.817049,50.2898
141.9384,63.07289,3.817049,50.2898
142.9426,63.07289,3.817049,50.2898
143.9539,63.07289,3.817049,50.2898
144.9881,63.07289,3.817049,50.2898
145.9931,63.07289,3.817049,50.2898
146.9957,63.07289,3.817049,50.2898
148.0058,63.07289,3.817049,50.2898
149.0094,63.07289,3.817049,50.2898
150.0142,63.07289,3.817049,50.2898
151.0159,63.07289,3.817049,50.2898
152.0174,63.07289,3.817049,50.2898
153.0186,63.07289,3.817049,50.2898
154.0194,63.07289,3.817049,50.2898
155.0247,63.07289,3.817049,50.2898
156.0307,63.07289,3.817049,50.2898
157.0333,63.07289,3.817049,50.2898
158.0399,63.07289,3.817049,50.2898
159.0459,63.07289,3.817049,50.2898
160.0544,63.07289,3.817049,50.2898
161.0553,63.07289,3.817049,50.2898
162.0665,63.07289,3.817049,50.2898
163.0727,63.07289,3.817049,50.2898
164.0758,63.07289,3.817049,50.2898
165.0793,63.07289,3.817049,50.2898
166.0883,63.07289,3.817049,50.2898
167.0956,63.07289,3.817049,50.2898
168.0958,63.07289,3.817049,50.2898
169.0961,63.07289,3.817049,50.2898
170.1,63.07289,3.817049,50.2898
171.1014,63.07289,3.817049,50.2898
172.1087,63.07289,3.817049,50.2898
173.1129,63.07289,3.817049,50.2898
174.1155,63.07289,3.817049,50.2898
175.1236,63.07289,3.817049,50.2898
176.1269,63.07289,3.817049,50.2898
177.1338,63.07289,3.817049,50.2898
178.1366,63.07289,3.817049,50.2898
179.1422,63.07289,3.817049,50.2898
180.1456,63.07289,3.817049,50.2898
181.1506,63.07289,3.817049,50.2898
182.179,63.07289,3.814918,50.2898
183.1862,63.07289,3.814918,50.2898
184.1949,63.07289,3.814918,50.2898
185.243,63.07289,3.814918,50.2898
186.2491,63.07289,3.814918,50.2898
187.2582,63.07289,3.814918,50.2898
188.2658,63.07289,3.814918,50.2898
189.2701,63.07289,3.814918,50.2898
190.2826,63.07289,3.814918,50.2898
191.3024,63.07289,3.814918,50.2898
192.3072,63.07289,3.814918,50.2898
193.311,63.07289,3.814918,50.2898
194.3138,63.07289,3.814918,50.2898
195.3178,62.64534,3.915589,50.11504
196.3237,58.29986,4.631962,52.14043
197.3265,56.90197,4.666984,51.19017
198.3537,53.55252,4.844643,47.30386
199.3592,51.95386,5.063797,42.57559
200.3612,50.51307,4.67451,37.91185
201.3632,50.38353,4.401382,32.95918
202.3662,52.13143,3.853922,28.40868
203.3692,51.38266,4.020577,23.50071
204.3709,50.51101,4.928689,18.5781
205.3711,49.6478,5.46158,13.65234
206.3749,48.71662,5.373368,8.720876
207.3776,50.40411,5.341171,4.569823
208.3783,50.40411,5.334018,4.569823
209.3802,50.40411,5.332034,4.569823
