Time,X,Y,Z
1.020914,587.25,99.40106,802.589
2.073665,587.25,99.40106,802.589
3.077023,587.2749,99.40106,801.6324
4.077806,586.3652,99.40106,800.0936
5.125494,586.3837,99.40107,796.062
6.128467,585.6476,99.40106,793.4857
7.130676,585.4634,99.40107,791.1949
8.132914,585.4534,99.40014,791.022
9.174311,585.4534,99.40014,791.022
10.17588,585.4534,99.40014,791.022
11.1785,585.4534,99.40014,791.022
12.18128,585.4534,99.40014,791.022
13.18237,584.9265,98.73888,787.2624
14.18407,583.4821,98.14188,783.03
15.18588,582.7589,98.02777,782.6823
16.20508,578.7655,97.93484,781.452
17.20693,578.7655,97.93401,781.452
18.20974,578.8322,98.09285,782.2025
19.21557,579.734,98.41159,784.192
20.27021,582.3755,97.62316,780.4783
21.27861,584.2326,97.80962,781.567
22.33277,585.6095,97.43539,779.9189
23.33766,588.3816,96.55363,775.7646
24.3744,592.6035,96.07159,774.2808
25.40249,592.841,95.10897,769.418
26.40429,593.1863,94.12141,764.4258
27.40622,595.2454,93.14773,759.891
28.4089,596.7674,92.27006,755.1145
29.41177,598.6304,91.23065,750.4622
30.41437,600.7198,90.38808,745.9056
31.41895,601.9816,89.52792,741.1237
32.42172,603.4373,88.7311,736.4534
33.42405,605.1021,87.98146,731.7528
34.42684,605.2675,87.43285,726.8234
35.47944,602.4136,87.32521,722.7021
36.54648,599.0632,87.37003,718.5629
37.55567,596.971,87.34715,713.9733
38.56026,599.1857,86.86765,710.3111
39.57009,604.0624,86.11648,709.0419
40.60651,607.184,85.4774,705.5084
41.63364,608.2366,85.07006,700.785
42.64348,609.0844,84.69998,696.5618
43.69693,608.4991,84.87663,698.0646
44.70097,609.189,84.87386,699.5435
45.70634,612.8668,84.65202,702.3138
46.73493,613.4982,84.22772,697.4443
47.73626,614.2636,83.84742,692.5973
48.74374,615.3105,83.6109,687.746
49.77221,615.6547,83.63055,682.6194
50.77504,617.3837,83.69892,677.9465
51.8289,617.625,83.56153,673.1057
52.83661,618.7496,83.37263,668.2094
53.86609,617.856,83.19709,663.9402
54.87025,615.946,83.06186,659.9917
55.8741,612.6121,82.93052,656.8439
56.87754,612.4863,82.9182,656.8246
57.88012,612.0346,82.85778,656.0337
58.88182,613.9951,82.89058,656.6306
59.90641,616.5213,82.41427,652.8351
60.93019,617.3638,81.87239,647.8525
61.95829,618.4902,81.40282,642.9665
62.9901,617.8678,81.24091,637.8585
63.99203,617.3493,81.11111,632.8951
65.01677,616.7276,81.03397,630.928
66.05882,617.1998,81.11391,632.9051
67.05954,618.6543,81.0471,631.9213
68.09079,620.6583,80.94684,632.3932
69.0985,622.4934,80.91888,633.802
70.16689,617.9622,81.06204,631.8784
71.17611,613.4265,81.0938,630.5227
72.17934,608.7782,81.57388,628.8369
73.23296,611.7659,81.19409,628.7368
74.23718,611.059,81.26627,628.2946
75.24069,611.8217,81.1862,628.4188
76.24278,611.5402,81.21674,628.4772
77.2458,611.5402,81.21674,628.4772
78.25435,607.5273,81.75489,628.8182
79.26074,602.6519,82.46585,627.5787
80.26446,597.8462,83.21849,626.1337
81.26516,594.1124,83.81435,622.8633
82.2657,590.9142,84.32996,619.0649
83.29618,588.3707,84.67493,614.5916
84.32278,585.4912,85.16684,610.3907
85.37715,583.5292,85.40628,606.7604
86.37924,583.4534,85.42507,606.6987
87.38602,578.6406,86.46824,605.2286
88.39133,574.145,87.42059,603.0677
89.39424,569.425,88.5323,601.4484
90.3965,565.6136,89.38765,598.3083
91.39867,562.1874,90.12405,594.7117
92.40302,557.9868,91.45513,592.2244
93.40348,553.0898,92.65456,592.3316
94.40794,549.0757,92.02711,589.64
95.40975,545.5611,91.71915,586.1891
96.43389,541.3224,92.68461,583.3166
97.44315,537.2922,94.39054,580.2933
98.44437,534.6749,96.13742,576.0481
99.4467,531.2382,98.12555,572.4467
100.449,526.8775,99.59024,570.1431
101.4521,522.0569,100.5664,568.9405
102.4535,519.2094,101.3439,565.2408
103.4563,515.5654,101.5411,563.0007
104.4578,510.9122,101.5237,561.395
105.4597,506.4545,101.6624,559.4926
106.4615,501.6184,102.049,558.5712
107.4666,497.4084,102.4339,555.8286
