Time,X,Y,Z
0.9838188,6.4,3.697766,-12.63
1.987758,6.4,3.697766,-12.63
2.991749,6.4,3.697766,-12.63
3.992697,6.4,3.697766,-12.63
5.124779,6.4,3.659809,-12.63
6.130076,6.4,3.659786,-12.63
7.133619,4.191577,3.592814,-12.89764
8.133979,4.308199,3.668067,-9.853735
9.139656,5.48958,3.654504,-10.10291
10.14169,6.475151,3.694219,-13.11865
11.14639,6.267416,3.678998,-13.49269
12.14765,6.267416,3.678998,-13.49269
13.15378,6.267416,3.678998,-13.49269
14.15659,6.267416,3.678998,-13.49269
15.15705,6.267416,3.678998,-13.49269
16.15948,6.267416,3.678998,-13.49269
17.16443,6.267416,3.678452,-13.49269
18.16531,6.267416,3.678452,-13.49269
19.1686,6.267416,3.678452,-13.49269
20.17115,6.267416,3.678452,-13.49269
21.17361,6.267416,3.678452,-13.49269
