Time,X,Y,Z
1.003533,1449.46,21.24121,460.56
2.027089,1449.46,21.23819,460.56
3.058806,1450.758,21.00494,464.1959
4.063935,1452.452,20.78115,468.9274
5.064991,1452.989,20.75852,470.4633
6.096599,1452.612,20.74595,469.2945
7.097147,1452.612,20.74497,469.2945
8.104595,1452.612,20.74466,469.2945
9.113848,1452.612,20.74466,469.2945
10.13445,1452.612,20.74466,469.2945
11.13663,1452.612,20.74466,469.2945
12.16402,1452.612,20.74466,469.2945
13.16531,1452.612,20.74466,469.2945
14.17344,1450.614,21.02618,465.5934
15.1741,1448.127,21.39124,461.252
16.17604,1447.511,21.45574,460.8691
17.17908,1447.017,21.36322,459.6218
18.18184,1447.737,21.40758,460.6069
19.18343,1447.737,21.40727,460.6069
20.18623,1447.737,21.40727,460.6069
21.18709,1447.737,21.40578,460.6069
22.19193,1447.737,21.40578,460.6069
23.22452,1447.737,21.40578,460.6069
24.25506,1447.737,21.40578,460.6069
25.28783,1447.737,21.40578,460.6069
26.31765,1447.737,21.40578,460.6069
27.3432,1447.737,21.40578,460.6069
28.3468,1448.21,21.37439,460.3861
29.34723,1451.673,20.88592,460.007
30.37347,1456.512,20.21683,459.2807
31.38066,1459.997,20.07442,455.6867
32.38395,1462.208,20.21415,451.235
33.38519,1461.63,20.53609,446.2867
34.38545,1462.254,20.32673,445.4608
35.39011,1462.296,20.23216,444.7955
36.44561,1464.48,19.4247,442.7174
37.44867,1469.367,19.46262,443.8239
38.45119,1474.307,20.12933,443.1431
39.45537,1479.179,21.94979,441.9452
40.48255,1481.265,22.38632,441.1802
41.53931,1476.347,21.05231,442.8631
42.56821,1472.918,20.33577,446.6281
43.57487,1470.36,20.5072,450.9626
44.575,1474.075,20.74761,448.6938
45.57938,1471.406,19.92488,444.6358
46.60852,1469.83,19.3257,439.7433
47.60993,1467.255,19.42863,442.0537
48.6384,1465.927,20.01147,446.8054
49.64291,1465.896,20.29397,451.8008
50.64514,1463.044,20.0832,454.6048
51.67369,1460.877,20.26741,450.1138
52.68147,1458.41,20.33983,450.6125
53.70651,1455.988,20.26725,454.1989
54.73661,1455.89,20.27858,459.3484
55.74313,1453.29,20.62784,458.0429
56.77208,1453.018,20.67541,457.696
57.77514,1453.018,20.67427,457.696
58.8031,1453.018,20.66617,457.696
59.80752,1450.783,21.08903,457.2105
60.83371,1448.568,21.15545,457.2677
61.83963,1448.655,21.15883,457.2594
62.84102,1448.403,21.12217,457.7262
63.87109,1449.879,21.12143,456.4355
64.87312,1454.691,20.40505,455.8163
65.87994,1459.62,20.10896,454.9076
66.90813,1463.671,20.23646,451.8099
67.91132,1464.625,20.27261,446.9095
68.91422,1464.399,19.5004,442.0346
69.94248,1462.862,19.83367,443.0824
70.94558,1464.097,19.47318,442.1232
71.95152,1464.816,-14.88065,441.6727
72.9743,1464.816,-23.61439,441.6727
73.97604,1464.816,-42.1062,441.6727
75.0097,1464.816,-71.50755,441.6727
76.06349,1464.816,-112.3373,441.6727
