Time,X,Y,Z
0.9821791,6.4,3.697766,-12.63
2.006182,6.4,3.697766,-12.63
3.017014,6.627175,3.708751,-12.7807
4.042888,7.734876,3.595339,-13.49635
5.046167,7.620455,3.59449,-14.03986
6.047909,6.33789,3.818186,-18.87764
7.053504,6.00872,3.908416,-23.18991
8.055615,5.978266,3.931484,-23.19162
9.060265,9.688999,3.569825,-25.30148
10.08563,7.697114,3.860277,-23.24729
11.09237,7.441971,3.732449,-18.70874
12.09252,7.256262,3.593767,-13.8226
13.12115,9.883885,3.743577,-9.817038
14.12543,10.1689,3.755865,-5.016753
15.13018,6.476109,3.563723,-1.787979
16.13233,10.09834,3.483148,1.307811
17.1329,12.1238,3.305969,5.314992
18.16061,10.89575,3.30597,7.412075
19.16778,14.77573,3.324281,4.420577
20.17032,14.58967,3.324281,4.180508
21.19847,12.378,3.368072,2.968499
22.20037,15.40931,3.389884,2.515565
23.20341,20.32193,3.484772,1.50698
24.2071,19.64226,3.396348,3.28167
25.23465,20.42688,3.450159,2.436589
26.2558,19.46415,3.67187,-1.905507
27.26851,15.11489,3.736382,-4.363279
28.2696,16.18918,3.625308,-0.4504047
29.27025,18.04525,3.349774,4.17205
30.27129,21.29904,3.30597,7.508363
31.27573,23.36432,3.30597,5.836545
32.27732,22.86129,3.30597,5.750597
33.27869,20.5035,3.326131,5.414581
34.28143,23.97225,3.305969,6.305346
35.28712,23.97225,3.305969,6.305346
36.31398,24.68287,3.30597,6.397986
37.31661,25.44468,3.305969,6.671635
38.31974,23.75858,3.305969,6.508169
39.32127,24.47423,3.305969,6.536011
40.32393,21.75056,3.30597,7.403075
41.32441,18.78587,3.305969,8.93996
42.32976,17.33257,3.30597,8.321643
43.33451,13.49115,3.30597,11.5306
44.33872,13.36981,3.30597,11.72901
45.34097,12.59726,3.30597,15.98928
46.34352,13.35745,3.305969,18.44136
47.34534,13.35745,3.305969,18.44136
48.34808,13.35745,3.305969,18.44136
49.34984,13.35745,3.305969,18.44136
50.35325,13.35745,3.305969,18.44136
51.3548,13.35745,3.305969,18.44136
52.3563,13.35745,3.305969,18.44136
53.38275,13.35745,3.305969,18.44136
54.38755,13.35745,3.305969,18.44136
55.39102,13.52421,3.377159,23.11405
56.39352,9.469191,3.593927,25.53655
57.42843,7.833227,3.927812,27.49125
58.45039,7.016611,4.09095,28.49061
59.45695,7.014098,4.093893,28.49249
60.4827,7.154811,4.003259,27.74117
61.48748,5.713145,4.100516,28.95212
62.49104,5.555665,4.190532,30.89994
63.49454,6.514555,4.057674,34.12508
64.49718,7.584747,4.066099,32.78861
65.50018,10.55172,4.108206,32.46658
66.50246,14.73237,4.026152,34.25312
67.50376,19.1814,3.812416,36.46032
