Time,X,Y,Z
0.9921429,1449.46,21.24121,460.56
1.994578,1449.46,21.24121,460.56
2.995554,1449.46,21.24121,460.56
3.998196,1449.46,21.24121,460.56
5.001129,1449.46,21.24121,460.56
6.00971,1449.46,21.23909,460.56
7.029233,1449.46,21.23857,460.56
8.035623,1449.46,21.22724,460.56
9.086986,1449.46,21.22724,460.56
10.09509,1449.46,21.22724,460.56
11.09961,1449.46,21.22724,460.56
12.10177,1449.46,21.22724,460.56
13.10544,1449.46,21.22672,460.56
14.10859,1449.46,21.22348,460.56
15.11145,1453.364,20.51896,459.8528
16.11348,1456.984,20.14891,456.3916
17.1161,1460.619,20.20504,452.939
18.11827,1459.153,20.27418,452.4067
19.12265,1457.173,20.13063,456.4802
20.12646,1453.186,20.58359,459.0916
21.13025,1452.963,20.57756,460.1354
22.13084,1452.963,20.57701,460.1354
23.13181,1452.963,20.57701,460.1354
24.13246,1452.963,20.57701,460.1354
