Time,X,Y,Z
1.076629,6.4,3.697766,-12.63
2.079493,7.023646,3.669812,-11.43044
3.089599,8.835738,3.68765,-6.718482
4.090703,10.78646,3.744254,-2.111248
5.093924,12.87007,3.378414,2.451617
6.097444,14.91009,3.305969,7.03573
7.098505,16.8763,3.305969,11.63867
8.126331,18.8579,3.324282,16.37996
9.13277,20.22007,3.521997,20.62676
10.16476,19.03999,3.834325,24.48348
11.16588,18.27545,3.963263,26.10626
12.17137,18.02258,3.521086,21.10926
13.17501,18.26083,3.324281,16.12676
14.17754,16.95686,3.30597,11.28993
15.17918,15.43496,3.30597,6.518969
16.20566,13.69839,3.426776,1.689415
17.23448,11.47084,3.800384,-2.92199
18.23986,8.771386,3.656794,-7.16259
19.24381,8.319321,3.607891,-7.509055
20.24471,8.921269,3.732167,-6.462275
21.2485,8.082191,3.604339,-8.09616
22.25248,8.082191,3.604339,-8.09616
23.27926,8.082191,3.604339,-8.09616
