Time,X,Y,Z
1.017479,776.11,32.34934,759.04
2.035941,776.11,32.34845,759.04
3.058331,776.11,32.34845,759.04
4.065753,776.11,32.34845,759.04
5.074519,776.11,32.34845,759.04
6.088161,776.11,32.34845,759.04
7.126713,774.2689,32.38113,761.2921
8.137328,772.638,32.38112,759.1477
9.156061,769.6583,32.53067,761.7314
10.15609,770.4338,32.46655,759.7098
11.19748,770.4775,32.44285,757.7533
12.24111,770.4775,32.43959,757.7533
13.25284,770.4775,32.43924,757.7533
14.25567,770.4775,32.43919,757.7533
15.26326,769.7184,32.47063,758.5314
16.2774,769.7184,32.47063,758.5314
17.30533,769.7184,32.47052,758.5314
18.32128,769.7184,32.47052,758.5314
19.32153,769.7184,32.47052,758.5314
20.32366,769.7184,32.47052,758.5314
21.35249,769.7184,32.47052,758.5314
22.35251,769.7184,32.47052,758.5314
23.37019,769.7184,32.46857,758.5314
24.37708,769.7184,32.46846,758.5314
25.38776,769.7184,32.4682,758.5314
26.38882,769.7184,32.4682,758.5314
27.40119,769.7184,32.4682,758.5314
28.41111,769.7184,32.4682,758.5314
29.42583,769.7184,32.4682,758.5314
30.44099,769.7184,32.4682,758.5314
31.44488,769.7184,32.4682,758.5314
32.46174,769.7184,32.4682,758.5314
33.4783,769.7184,32.4682,758.5314
34.4892,769.7184,32.4682,758.5314
35.49797,769.7184,32.4682,758.5314
36.50775,769.7184,32.4682,758.5314
37.51982,769.7184,32.4682,758.5314
38.53039,769.7184,32.4682,758.5314
39.54336,769.7184,32.4682,758.5314
40.54992,769.7184,32.4682,758.5314
41.55344,769.7184,32.4682,758.5314
42.5931,769.7184,32.4682,758.5314
43.6057,769.7184,32.4682,758.5314
44.62576,769.7184,32.4682,758.5314
45.6383,769.7184,32.4682,758.5314
46.65319,769.7184,32.4682,758.5314
47.66251,769.7184,32.4682,758.5314
48.66788,769.7184,32.4682,758.5314
49.67262,769.7184,32.4682,758.5314
50.68494,769.7184,32.4682,758.5314
51.68858,769.7184,32.4682,758.5314
52.70007,769.7184,32.4682,758.5314
53.71325,769.7184,32.4682,758.5314
54.72261,769.7184,32.4682,758.5314
55.7673,769.7184,32.4682,758.5314
56.77711,769.7184,32.4682,758.5314
57.79467,769.7184,32.4682,758.5314
58.79985,769.7184,32.4682,758.5314
59.81236,769.7184,32.4682,758.5314
60.82594,769.7184,32.4682,758.5314
61.83713,769.7184,32.4682,758.5314
62.8688,769.7184,32.4682,758.5314
63.89069,769.7184,32.4682,758.5314
64.9055,769.7184,32.4682,758.5314
65.91188,769.7184,32.4682,758.5314
66.92626,769.7184,32.4682,758.5314
67.96729,769.7184,32.4682,758.5314
68.97646,769.7184,32.4682,758.5314
69.98481,769.7184,32.4682,758.5314
70.99021,769.7184,32.4682,758.5314
72.00782,769.7184,32.4682,758.5314
73.02133,769.7184,32.4682,758.5314
74.03432,769.7184,32.4682,758.5314
75.04099,769.7184,32.4682,758.5314
76.05102,769.7184,32.4682,758.5314
77.06065,769.7184,32.4682,758.5314
78.06958,769.7184,32.4682,758.5314
79.08141,769.7184,32.4682,758.5314
80.10006,769.7184,32.4682,758.5314
81.11183,769.7184,32.4682,758.5314
82.11579,769.7184,32.4682,758.5314
83.11848,769.7184,32.4682,758.5314
84.13192,769.7184,32.4682,758.5314
85.1385,769.7184,32.4682,758.5314
86.15154,769.7184,32.4682,758.5314
87.16451,769.7184,32.4682,758.5314
88.18029,769.7184,32.4682,758.5314
89.18203,769.7184,32.4682,758.5314
90.19528,769.7184,32.4682,758.5314
91.21146,769.7184,32.4682,758.5314
92.21422,769.7184,32.4682,758.5314
93.21899,769.7184,32.4682,758.5314
94.23468,769.7184,32.4682,758.5314
95.23645,769.7184,32.4682,758.5314
96.25758,769.7184,32.4682,758.5314
97.28835,769.7184,32.4682,758.5314
98.30424,769.7184,32.4682,758.5314
99.30965,769.7184,32.4682,758.5314
100.3214,769.7184,32.4682,758.5314
101.3413,769.7184,32.4682,758.5314
102.3574,769.7184,32.4682,758.5314
103.3634,769.7184,32.4682,758.5314
104.3682,769.7184,32.4682,758.5314
105.3743,769.7184,32.4682,758.5314
106.3916,769.7184,32.4682,758.5314
107.4108,769.7184,32.4682,758.5314
108.4239,769.7184,32.4682,758.5314
109.443,769.7184,32.4682,758.5314
110.4529,769.7184,32.4682,758.5314
111.4629,769.7184,32.4682,758.5314
112.4669,769.7184,32.4682,758.5314
113.4756,769.7184,32.4682,758.5314
114.4873,769.7184,32.4682,758.5314
115.5226,769.7184,32.4682,758.5314
116.5292,769.7184,32.4682,758.5314
117.5407,769.7184,32.4682,758.5314
118.5433,769.7184,32.4682,758.5314
119.5433,769.7184,32.4682,758.5314
120.5578,769.7184,32.4682,758.5314
121.5614,769.7184,32.4682,758.5314
122.5673,769.7184,32.4682,758.5314
123.5709,769.7184,32.4682,758.5314
124.594,769.7184,32.4682,758.5314
125.6197,769.7184,32.4682,758.5314
126.6351,769.7184,32.4682,758.5314
127.6475,769.7184,32.4682,758.5314
128.6525,769.7184,32.4682,758.5314
129.6729,769.7184,32.4682,758.5314
130.6814,769.7184,32.4682,758.5314
131.6933,769.7184,32.4682,758.5314
132.7055,769.7184,32.4682,758.5314
133.7203,769.7184,32.4682,758.5314
134.7217,769.7184,32.4682,758.5314
135.7226,769.7184,32.4682,758.5314
136.7303,769.7184,32.4682,758.5314
137.7604,769.7184,32.4682,758.5314
138.7839,769.7184,32.4682,758.5314
