Time,X,Y,Z
0.9878082,-94.407,2.221823,72.707
1.994473,-94.407,2.021818,72.707
3.054087,-94.407,2.021818,72.707
4.065469,-94.407,1.999439,72.707
5.069605,-94.407,1.999439,72.707
6.084483,-94.407,1.999439,72.707
7.088928,-94.407,1.999439,72.707
8.092475,-91.47256,2.151811,70.45601
9.097711,-87.99084,2.528407,67.20429
10.101,-87.11222,2.302608,64.18458
11.10578,-83.49012,1.877358,62.06622
12.10712,-79.92978,2.07496,58.56021
13.11105,-75.94798,1.931907,55.51851
14.11182,-72.19859,2.179114,52.20587
15.11485,-68.49534,2.128141,48.82441
16.11698,-65.25445,2.983582,45.0115
17.14242,-62.14323,3.58994,40.93679
18.14659,-59.46256,3.029159,36.70837
19.14918,-61.9305,3.016431,35.44237
20.15234,-61.77073,2.657825,32.09377
21.24317,-59.09286,2.541317,27.36221
22.26876,-57.44056,2.527009,22.50916
23.27106,-54.12747,2.602686,18.99057
24.27476,-49.3164,2.30727,17.57093
25.27556,-44.43727,2.062086,16.46526
26.36375,-39.22475,1.86779,15.05111
27.36412,-35.46337,1.834082,11.7613
28.36493,-31.3589,1.872809,8.901416
29.36767,-27.42636,1.739608,5.792242
30.37291,-29.06159,1.776082,7.929747
31.37353,-32.22525,1.784006,11.80547
32.37724,-31.39313,1.839871,10.43895
33.38111,-29.88368,1.800219,7.776828
34.38231,-30.39408,1.840961,9.148509
35.41147,-30.80647,1.831166,10.2283
36.41304,-29.72709,1.7931,7.511845
37.41621,-30.62481,1.831167,10.0337
38.41866,-31.47091,1.793004,12.4458
39.4219,-30.95306,1.811685,11.09172
40.42416,-30.58561,1.831166,10.1135
41.42593,-31.19842,1.785379,12.0443
42.42898,-31.19842,1.785318,12.0443
43.4315,-30.73402,1.816955,10.78519
44.43471,-30.73402,1.816955,10.78519
45.43684,-30.73402,1.816845,10.78519
46.43866,-31.02486,1.794543,11.53546
47.44035,-30.7852,1.81055,10.97067
48.44343,-30.56052,1.823489,10.44732
49.44604,-30.56052,1.823475,10.44732
50.44821,-28.26923,1.746584,7.227461
51.45003,-28.25481,1.742283,7.20395
52.45281,-27.17414,1.748889,4.841656
53.45502,-26.81846,1.809134,3.577691
54.45612,-26.6583,1.830585,2.957625
55.45955,-26.02607,1.802259,3.005223
56.4618,-26.15108,1.785429,3.785363
57.46427,-26.28705,1.760291,4.751484
58.46635,-26.28705,1.76007,4.751484
59.46944,-25.78676,1.73036,5.795125
60.47085,-21.27835,1.776232,6.137974
61.47231,-16.76321,1.803407,3.983302
62.47504,-12.24298,2.047239,1.843542
63.4753,-7.338558,2.586396,2.138402
64.4782,-2.442151,2.461506,1.349913
65.47897,2.462045,2.556773,1.673392
66.56126,4.330414,2.597583,3.18887
67.58829,3.607591,2.751156,5.058487
68.64736,7.908346,2.350788,8.005181
69.64975,10.61174,2.224882,9.615115
70.65161,10.61174,2.224882,9.615115
71.65507,10.61174,2.224882,9.615115
72.66218,9.95118,2.320599,10.28144
73.66644,10.71395,2.268278,13.06731
74.66902,12.59859,2.165957,10.16627
75.67307,12.74858,2.111774,9.609179
76.7857,9.664556,2.280174,6.348198
77.81019,5.056254,2.78624,7.655195
78.83511,3.81573,2.691626,12.2695
79.83961,6.663382,2.23259,15.93969
80.84531,11.26784,2.401091,15.22333
81.84765,13.06872,2.16471,10.95472
82.88577,10.10367,2.212981,7.244714
83.90273,5.471644,2.708743,8.028005
84.90932,4.003199,2.668294,12.45189
85.91159,6.985061,2.230471,15.99206
86.91441,11.54114,2.389498,15.04514
87.91611,13.09971,2.144094,10.68172
88.92964,10.067,2.217666,7.145881
89.94949,5.409303,2.718265,8.039334
90.97623,3.736622,2.659497,12.31082
91.9828,2.854717,3.023393,8.086725
93.0872,6.771727,2.810287,4.905505
94.09608,8.11606,2.581274,4.877177
95.12193,7.141687,2.592167,1.479944
96.12487,6.388267,2.447323,-3.240561
97.2104,9.393759,1.971353,-7.707106
98.3801,13.02231,1.788374,-12.29358
99.44132,16.27772,1.721297,-16.4836
100.5302,19.53413,1.812855,-20.84592
101.6149,23.82564,2.032595,-24.14771
102.6471,28.62119,2.181763,-26.0431
103.6726,32.85628,2.069218,-28.5627
104.6801,35.92952,2.170745,-32.5304
105.7815,38.25993,2.227729,-29.89164
106.9018,35.27835,2.245226,-33.76018
107.9073,30.68894,1.947645,-33.07874
109.019,33.42463,2.332221,-36.4087
