Time,X,Y,Z
1.001826,776.11,32.35128,759.04
2.029142,776.11,32.35128,759.04
3.042976,776.11,32.35128,759.04
4.068891,776.11,32.35128,759.04
5.070482,776.11,32.35128,759.04
6.096734,776.11,32.35128,759.04
7.161676,776.11,32.35128,759.04
8.205388,776.11,32.35128,759.04
9.212301,775.5325,32.38112,761.9999
10.29213,775.7816,32.37429,760.9187
11.34953,776.1447,32.33158,760.6989
12.38089,775.655,32.37386,762.7102
13.40467,775.655,32.37386,762.7102
14.43207,775.655,32.37386,762.7102
15.45847,775.655,32.37363,762.7102
