Time,X,Y,Z
1.07286,6.4,3.697766,-12.63
2.075136,6.4,3.697766,-12.63
3.084076,7.219161,3.63558,-9.472115
4.086809,8.476746,3.812895,-4.622179
5.088671,10.01044,3.552329,0.1399983
6.093606,12.0203,3.30597,4.745026
7.098565,13.93108,3.305969,9.391847
8.099515,14.52854,3.305969,10.78104
9.101412,15.30002,3.30597,13.06556
10.10628,15.1979,3.30597,11.94764
11.1093,14.01229,3.30597,7.720893
12.11241,14.01229,3.305969,7.720893
13.11265,13.67165,3.30597,6.218723
14.11721,11.97787,3.451868,1.494596
15.12008,11.58573,3.525691,0.3211371
16.12291,11.58573,3.525691,0.3211371
