Time,X,Y,Z
1.064499,776.11,32.35128,759.04
2.081313,776.11,32.35128,759.04
3.084396,776.11,32.35128,759.04
4.09116,776.11,32.35128,759.04
5.095214,776.11,32.35128,759.04
6.125206,775.9048,32.36227,761.5981
7.126865,775.8749,32.36382,762.0719
8.130748,775.8749,32.36382,762.0719
9.133531,775.8749,32.36089,762.0719
10.136,775.8749,32.36089,762.0719
11.13853,775.8749,32.36089,762.0719
12.14126,775.8749,32.36089,762.0719
13.16811,775.8749,32.36089,762.0719
14.18677,775.8749,32.36089,762.0719
15.34979,775.8749,32.36089,762.0719
16.36094,775.8749,32.36089,762.0719
17.3704,775.8749,32.36089,762.0719
18.38369,775.8749,32.36089,762.0719
19.39687,775.8749,32.36089,762.0719
20.41252,775.8749,32.36042,762.0719
21.41998,775.8749,32.36042,762.0719
22.42752,775.8749,32.36042,762.0719
23.42816,775.8749,32.36042,762.0719
24.43563,775.8749,32.36042,762.0719
25.4377,775.8749,32.36042,762.0719
26.44009,775.8749,32.36042,762.0719
27.44198,775.8749,32.36042,762.0719
28.44727,775.8749,32.36042,762.0719
29.44956,775.8749,32.36042,762.0719
30.45116,775.8749,32.36042,762.0719
31.46177,775.8749,32.36042,762.0719
32.49477,775.8749,32.36042,762.0719
33.50291,775.8749,32.36042,762.0719
34.50703,775.8749,32.35309,762.0719
35.51379,775.8749,32.35309,762.0719
36.51824,775.8749,32.35309,762.0719
37.52163,775.8528,32.36523,762.0644
38.52384,776.1174,32.35181,762.3314
39.52684,776.3474,32.30637,762.4547
40.53731,776.3474,32.30424,762.4547
41.5584,776.3474,32.30424,762.4547
42.55955,776.3474,32.30424,762.4547
43.61959,776.3474,32.30424,762.4547
44.66854,776.3474,32.30424,762.4547
45.67176,776.3474,32.30424,762.4547
46.70422,776.3474,32.30424,762.4547
47.70449,776.3474,32.30424,762.4547
48.76282,776.3474,32.30424,762.4547
49.79163,776.3474,32.30424,762.4547
50.79564,776.3474,32.30424,762.4547
51.84302,776.3474,32.30424,762.4547
52.89789,776.3474,32.30424,762.4547
53.89875,776.3474,32.30424,762.4547
54.91063,776.3474,32.30424,762.4547
55.9408,776.3474,32.30424,762.4547
56.94348,776.3474,32.30424,762.4547
57.96458,776.3474,32.30424,762.4547
58.97461,776.3474,32.30424,762.4547
59.9808,776.3474,32.30424,762.4547
61.05398,776.3474,32.30424,762.4547
62.11306,776.3474,32.30424,762.4547
63.12386,776.3474,32.30424,762.4547
64.15426,776.3474,32.30424,762.4547
65.15665,776.3474,32.30424,762.4547
66.15939,776.3474,32.30424,762.4547
67.16277,776.3474,32.30424,762.4547
68.19219,776.3474,32.30424,762.4547
69.19504,776.3474,32.30424,762.4547
70.19798,776.3474,32.30424,762.4547
71.1999,776.3474,32.30424,762.4547
72.20273,776.3474,32.30424,762.4547
73.20432,776.3474,32.30424,762.4547
74.20533,776.3474,32.30424,762.4547
75.23655,776.3474,32.30424,762.4547
76.26701,776.3474,32.30424,762.4547
77.28828,776.3474,32.30424,762.4547
78.28859,776.3474,32.30424,762.4547
79.29909,776.3474,32.30424,762.4547
80.32393,776.3474,32.30424,762.4547
81.35335,776.3474,32.30424,762.4547
82.36226,776.3474,32.30424,762.4547
83.39275,776.3474,32.30424,762.4547
84.41479,776.3474,32.30424,762.4547
85.42635,776.3474,32.30424,762.4547
86.42947,776.3474,32.30424,762.4547
87.43164,776.3474,32.30424,762.4547
88.45672,776.3474,32.30424,762.4547
89.50832,776.3474,32.30424,762.4547
90.52023,776.3474,32.30424,762.4547
91.54835,776.3474,32.30424,762.4547
92.55852,776.3474,32.30424,762.4547
93.6079,776.3474,32.30424,762.4547
94.6337,776.3474,32.30424,762.4547
95.63781,776.3474,32.30424,762.4547
96.65457,776.3474,32.30424,762.4547
97.72353,776.3474,32.30424,762.4547
98.78374,776.3474,32.30424,762.4547
99.78514,776.3474,32.30424,762.4547
100.8457,776.3474,32.30424,762.4547
101.9019,776.3474,32.30424,762.4547
102.9047,776.3474,32.30424,762.4547
103.9335,776.3474,32.30424,762.4547
104.9914,776.3474,32.30424,762.4547
106.0234,776.3474,32.30424,762.4547
107.0807,776.3474,32.30424,762.4547
108.0887,776.3474,32.30424,762.4547
109.1227,776.3474,32.30424,762.4547
110.1542,776.3474,32.30424,762.4547
111.1558,776.3474,32.30424,762.4547
112.1852,776.3474,32.30424,762.4547
113.1877,776.3474,32.30424,762.4547
114.2183,776.3474,32.30424,762.4547
115.221,776.3474,32.30424,762.4547
116.2518,776.3474,32.30424,762.4547
117.283,776.3474,32.30424,762.4547
118.2834,776.3474,32.30424,762.4547
119.285,776.3474,32.30424,762.4547
120.2875,776.3474,32.30424,762.4547
121.2911,776.3474,32.30424,762.4547
122.2934,776.3474,32.30424,762.4547
123.3225,776.3474,32.30424,762.4547
124.3512,776.3474,32.30424,762.4547
125.3562,776.3474,32.30424,762.4547
126.3846,776.3474,32.30424,762.4547
127.387,776.3474,32.30424,762.4547
128.4179,776.3474,32.30424,762.4547
129.4204,776.3474,32.30424,762.4547
130.4226,776.3474,32.30424,762.4547
131.4256,776.3474,32.30424,762.4547
132.4545,776.3474,32.30424,762.4547
133.4587,776.3474,32.30424,762.4547
134.5113,776.3474,32.30424,762.4547
135.5176,776.3474,32.30424,762.4547
136.5179,776.3474,32.30424,762.4547
137.5495,776.3474,32.30424,762.4547
138.5529,776.3474,32.30424,762.4547
139.5827,776.3474,32.30424,762.4547
140.5845,776.3474,32.30424,762.4547
141.588,776.3474,32.30424,762.4547
142.5912,776.3474,32.30424,762.4547
143.6177,776.3474,32.30424,762.4547
144.6231,776.3474,32.30424,762.4547
145.817,776.3474,32.30424,762.4547
