Time,X,Y,Z
321.9004,776.11,32.351,759.04
322.935,776.11,32.34935,759.04
323.9457,776.6178,32.44707,754.9566
324.9753,778.0118,32.37808,754.8351
325.9803,778.0118,32.37394,754.8351
327.006,778.9447,32.31889,753.8522
328.0342,778.2924,32.41105,750.7086
329.0666,778.0572,32.39502,752.2156
330.0751,779.3373,32.25859,755.4258
331.0787,776.6893,32.35381,756.822
332.0814,776.0627,32.35369,759.4952
333.0838,776.1028,32.33452,761.2509
334.1035,776.0409,32.32933,762.0941
335.1107,775.917,32.36158,759.1566
336.1135,775.711,32.36522,762.0848
337.1178,775.711,32.36507,762.0848
338.1208,775.711,32.36481,762.0848
339.1221,775.711,32.36282,762.0848
340.1251,775.711,32.36282,762.0848
341.1789,775.711,32.36282,762.0848
342.2081,775.711,32.36282,762.0848
343.2107,775.711,32.36282,762.0848
344.2135,775.711,32.36282,762.0848
