Time,X,Y,Z
0.9903489,-94.407,2.221823,72.707
1.996333,-94.407,2.221823,72.707
3.092319,-94.407,2.221823,72.707
4.111856,-94.407,2.221823,72.707
5.134467,-94.407,2.221823,72.707
6.167303,-94.407,2.221823,72.707
7.177447,-94.407,2.221823,72.707
8.187924,-94.407,2.221823,72.707
9.199592,-9.7,2.103319,23.8
10.23117,3.4,-6.275308,16.9
11.26959,3.4,-6.275308,16.9
12.27056,3.4,-6.275308,16.9
13.28323,3.4,-6.275308,16.9
14.28644,3.4,-6.275308,16.9
15.30518,3.4,-6.275308,16.9
16.50379,3.4,-6.275308,16.9
17.51919,3.4,-6.275308,16.9
18.53196,3.4,-6.275308,16.9
19.55778,3.4,-6.275308,16.9
20.56044,3.4,-6.275308,16.9
21.58605,3.4,-6.275308,16.9
22.60342,3.4,-6.275308,16.9
23.63035,3.4,-6.275308,16.9
24.64377,3.4,-6.275308,16.9
25.70686,3.4,-6.275308,16.9
26.70916,3.4,-6.275308,16.9
27.72443,3.4,-6.275308,16.9
28.73411,3.4,-6.275308,16.9
29.75236,3.4,-6.275308,16.9
30.76989,3.4,-6.275308,16.9
31.78625,3.4,-6.275308,16.9
32.79012,3.4,-6.275308,16.9
33.80402,3.4,-6.275308,16.9
34.82616,3.4,-6.275308,16.9
35.82756,3.4,-6.275308,16.9
36.83341,3.4,-6.275308,16.9
37.85506,3.4,-6.275308,16.9
38.8637,3.4,-6.275308,16.9
39.89392,3.4,-6.275308,16.9
40.92674,3.4,-6.275308,16.9
41.96194,3.4,-6.275308,16.9
42.96722,3.4,-6.275308,16.9
43.98955,3.4,-6.275308,16.9
45.00749,3.4,-6.275308,16.9
46.00919,3.4,-6.275308,16.9
47.0714,3.4,-6.275308,16.9
48.09081,3.4,-6.275308,16.9
49.11373,3.4,-6.275308,16.9
50.15351,3.4,-6.275308,16.9
51.18509,3.4,-6.275308,16.9
52.1852,3.4,-6.275308,16.9
53.20768,3.4,-6.275308,16.9
54.22951,3.4,-6.275308,16.9
55.24889,3.4,-6.275308,16.9
56.25188,3.4,-6.275308,16.9
57.27388,3.4,-6.275308,16.9
58.29614,3.4,-6.275308,16.9
59.31885,3.4,-6.275308,16.9
60.32371,3.4,-6.275308,16.9
61.33345,3.4,-6.275308,16.9
62.37449,3.4,-6.275308,16.9
63.39771,3.4,-6.275308,16.9
64.43332,3.4,-6.275308,16.9
65.44667,3.4,-6.275308,16.9
66.46528,3.4,-6.275308,16.9
67.46694,3.4,-6.275308,16.9
68.48534,3.4,-6.275308,16.9
69.49251,3.4,-6.275308,16.9
