Time,X,Y,Z
0.9885194,776.11,32.35128,759.04
2.002845,776.11,32.35128,759.04
3.017286,776.11,32.35128,759.04
4.022224,776.11,32.35128,759.04
5.035377,776.11,32.35128,759.04
6.051446,776.11,32.35128,759.04
7.067171,776.11,32.35086,759.04
8.072412,776.11,32.35067,759.04
9.076935,776.11,32.35012,759.04
10.10871,776.11,32.35012,759.04
11.12374,776.11,32.35012,759.04
12.15515,776.11,32.35012,759.04
13.17185,776.11,32.35005,759.04
14.18056,776.11,32.35005,759.04
15.19481,776.11,32.35005,759.04
16.19538,776.11,32.35005,759.04
17.20814,776.11,32.35005,759.04
18.21873,776.11,32.34994,759.04
19.2202,776.11,32.3496,759.04
20.22742,776.11,32.3496,759.04
21.23127,776.11,32.3496,759.04
22.24147,776.11,32.3496,759.04
23.25158,775.7241,32.36785,760.7298
24.26779,774.7283,32.38113,761.5704
25.28181,774.0861,32.38112,765.3413
26.30066,774.0861,32.38112,765.3413
27.30835,773.6564,32.38112,766.6445
28.31364,773.6564,32.38112,766.6445
29.31645,773.6564,32.38112,766.6445
30.3199,773.6564,32.38112,766.6445
31.33713,773.6564,32.38112,766.6445
32.33911,773.6564,32.38112,766.6445
33.34986,772.8019,32.38113,766.6816
34.35117,772.68,32.38113,766.0945
35.37407,773.5812,32.38113,766.1694
