Time,X,Y,Z
79.05869,1402.06,22.56881,439.1875
80.06272,1402.06,22.56874,439.1875
81.10001,1402.06,22.56865,439.1875
82.13217,1402.06,22.56865,439.1875
83.13694,1402.06,22.56865,439.1875
84.16273,1402.06,22.56865,439.1875
85.18101,1402.06,22.56865,439.1875
86.21705,1402.06,22.56865,439.1875
87.21886,1401.58,22.55822,437.1817
88.22392,1399.444,22.55723,434.3797
89.24899,1396.252,22.78445,435.4466
90.27718,1396.252,22.78441,435.4466
91.28113,1394.379,22.61547,431.2239
92.28425,1396.424,22.79701,427.3197
93.2858,1395.445,22.77947,427.1904
94.28803,1397.475,22.75717,427.3526
95.28816,1397.027,22.74991,427.2215
96.29154,1396.893,22.73008,427.1061
97.29547,1398.805,22.81584,427.0204
98.29996,1399.433,22.84783,425.7741
99.30396,1399.691,22.8334,425.8995
100.3058,1399.462,22.84434,426.5328
101.308,1398.446,22.72619,425.7001
102.3318,1398.129,22.79735,425.8636
103.3417,1398.402,22.82852,425.8637
104.3422,1398.434,22.7217,425.7093
105.3696,1398.434,22.71897,425.7093
106.3765,1397.84,22.76236,426.2618
107.3783,1397.293,22.68694,426.9407
108.4031,1398.058,22.77614,427.583
109.4083,1400.662,22.48744,430.482
110.4345,1400.16,22.56743,431.0035
111.4637,1399.243,22.57267,430.1157
112.4666,1396.298,22.69199,426.8125
113.4734,1397.849,22.75416,428.4678
114.4765,1398.475,22.66669,429.0388
115.4875,1398.475,22.66502,429.0388
116.536,1398.475,22.66179,429.0388
117.5963,1398.475,22.65923,429.0388
118.5991,1398.475,22.65923,429.0388
119.6255,1401.628,22.47393,430.4219
120.6292,1404.275,22.46233,428.3869
121.631,1403.407,22.50305,429.5847
122.6357,1403.407,22.50232,429.5847
123.6434,1403.407,22.50232,429.5847
124.6737,1403.407,22.50232,429.5847
125.6744,1403.407,22.50232,429.5847
126.7045,1403.407,22.50228,429.5847
127.7301,1403.407,22.50221,429.5847
128.7373,1403.407,22.50221,429.5847
129.7676,1403.407,22.50221,429.5847
130.7684,1403.407,22.50221,429.5847
131.7964,1403.407,22.50221,429.5847
132.8236,1403.407,22.50201,429.5847
133.8558,1403.407,22.50201,429.5847
134.8856,1403.407,22.50201,429.5847
135.888,1401.323,22.59796,428.4897
136.9162,1398.74,22.71197,425.5383
137.9205,1400.761,22.63811,424.7619
138.9492,1401.49,22.62941,425.2293
139.9527,1399.328,22.80597,425.2139
140.9563,1401.704,22.61926,425.1833
141.9861,1398.77,22.69944,425.4927
143.0126,1398.77,22.69941,425.4927
144.0156,1398.77,22.69941,425.4927
145.0663,1398.77,22.69941,425.4927
146.0776,1398.77,22.69755,425.4927
147.0819,1398.77,22.69755,425.4927
148.0854,1398.77,22.69755,425.4927
149.0873,1398.77,22.69755,425.4927
150.1143,1398.77,22.69433,425.4927
151.1417,1398.77,22.67935,425.4927
152.1452,1398.77,22.6672,425.4927
153.1513,1398.808,-17.58226,425.5671
154.1514,1398.808,-31.55729,425.5671
155.1696,1398.808,-54.83614,425.5671
156.1744,1398.808,-87.78251,425.5671
157.1941,1398.808,-131.3373,425.5671
158.2027,1398.808,-184.453,425.5671
159.2255,1398.808,-248.4995,425.5671
160.2292,1398.808,-321.335,425.5671
161.232,1398.808,-403.9826,425.5671
162.2579,1398.808,-498.7346,425.5671
163.27,1398.808,-602.3156,425.5671
164.2943,1398.808,-717.3911,425.5671
165.3179,1398.808,-842.6625,425.5671
166.3494,1398.808,-979.3085,425.5671
167.3713,1398.808,-1124.96,425.5671
168.3839,1398.808,-1279.39,425.5671
169.3988,1398.808,-1444.265,425.5671
170.4349,1398.808,-1623.019,425.5671
171.4552,1398.808,-1809.333,425.5671
172.4693,1398.808,-2004.63,425.5671
173.4784,1398.808,-2208.984,425.5671
174.5203,1398.808,-2430.455,425.5671
175.5386,1398.808,-2657.202,425.5671
176.5404,1398.808,-2890.191,425.5671
177.5557,1398.808,-3136.391,425.5671
178.5664,1398.808,-3391.5,425.5671
179.5828,1398.808,-3658.156,425.5671
180.5925,1398.808,-3933.094,425.5671
181.5953,1398.808,-4216.05,425.5671
182.6067,1398.808,-4511.409,425.5671
183.6196,1398.808,-4817.281,425.5671
184.639,1398.808,-5135.275,425.5671
185.6537,1398.808,-5461.917,425.5671
186.6637,1398.808,-5797.113,425.5671
187.6819,1398.808,-6145.134,425.5671
188.6982,1398.808,-6502.618,425.5671
189.7204,1398.808,-6872.455,425.5671
190.7288,1398.808,-7247.318,425.5671
191.7485,1398.808,-7636.522,425.5671
192.7697,1398.808,-8036.501,425.5671
193.7769,1398.808,-8441.039,425.5671
194.7911,1398.808,-8858.455,425.5671
195.7923,1398.808,-9280.4,425.5671
196.8104,1398.808,-9719.551,425.5671
197.8325,1398.808,-10170.67,425.5671
198.8541,1398.808,-10631.8,425.5671
199.877,1398.808,-11103.78,425.5671
200.8821,1398.808,-11577.56,425.5671
201.8944,1398.808,-12064.74,425.5671
202.9109,1398.808,-12564.04,425.5671
203.9118,1398.808,-13065.58,425.5671
204.9266,1398.808,-13584.16,425.5671
205.9448,1398.808,-14114.57,425.5671
206.9581,1398.808,-14652.53,425.5671
207.9671,1398.808,-15198.28,425.5671
208.9793,1398.808,-15755.77,425.5671
209.9873,1398.808,-16320.89,425.5671
211.0017,1398.808,-16899.68,425.5671
212.0105,1398.808,-17485.31,425.5671
213.0276,1398.808,-18085.86,425.5671
214.0568,1398.808,-18703.88,425.5671
215.0637,1398.808,-19318.53,425.5671
216.0866,1398.808,-19953.16,425.5671
217.1006,1398.808,-20592.42,425.5671
218.1555,1398.808,-21268.14,425.5671
219.1669,1398.808,-21926.27,425.5671
220.1843,1398.808,-22598.47,425.5671
