Time,X,Y,Z
1.057528,587.25,99.40106,802.589
2.094753,587.25,99.40106,802.589
3.121603,587.25,99.40105,802.589
4.127941,587.25,99.40105,802.589
5.157966,587.25,99.40105,802.589
6.189767,587.25,99.40105,802.589
7.195819,587.25,99.40105,802.589
8.196711,587.25,99.40105,802.589
9.203705,587.25,99.40105,802.589
10.23008,587.25,99.40105,802.589
11.23387,587.25,99.40105,802.589
12.23865,587.25,99.40105,802.589
13.24185,587.25,99.40105,802.589
14.24376,587.25,99.40105,802.589
15.27016,587.25,99.40105,802.589
16.27619,587.25,99.40105,802.589
17.30343,587.25,99.40105,802.589
18.30983,587.25,99.40105,802.589
19.33996,587.25,99.40105,802.589
20.34471,587.25,99.40105,802.589
21.3455,587.25,99.40105,802.589
22.34841,587.25,99.40105,802.589
23.37882,587.25,99.40105,802.589
