Time,X,Y,Z
0.9900986,-94.407,2.221823,72.707
1.996627,-94.407,2.221823,72.707
3.000524,-94.407,2.221823,72.707
4.006003,-94.407,2.221823,72.707
5.010799,-94.407,2.221823,72.707
6.017038,-94.407,2.221823,72.707
7.025905,-94.407,2.221823,72.707
8.0383,-94.407,2.021818,72.707
9.048028,-94.407,2.021818,72.707
10.06344,-94.407,2.021818,72.707
11.06685,-94.407,2.021818,72.707
12.08204,-92.40667,2.068791,71.55451
13.08901,-92.94123,2.971277,66.86176
14.09526,-92.25329,2.993358,63.27164
15.09936,-88.3581,2.67591,60.10437
16.10535,-84.3751,2.137533,57.03344
17.10625,-80.30341,2.894585,54.12441
18.10663,-76.1867,2.573925,51.28337
19.11121,-71.55953,2.294899,49.52974
20.11372,-66.85026,2.275926,47.84334
21.13994,-63.18815,3.32997,44.4179
22.14361,-60.97202,3.5196,39.98079
23.14593,-59.76754,3.148802,35.42987
24.15045,-57.27273,2.651252,31.07204
25.15354,-55.4515,2.492123,26.4668
26.15655,-54.32561,2.600256,21.62514
27.1592,-50.92983,2.436252,19.39724
28.16247,-48.37593,2.347991,19.52235
29.16461,-44.19847,2.085231,16.75708
30.19286,-39.84442,1.831088,14.04058
31.19467,-35.32556,1.831167,11.91425
32.19866,-30.49454,1.818223,10.56149
33.20051,-25.71924,1.719877,9.056593
34.20319,-21.06592,1.775385,7.205938
35.20581,-16.40812,1.879141,5.363585
36.20589,-11.96051,2.009161,3.097773
37.23499,-7.563357,2.456692,0.4369093
38.24461,-2.60266,2.233245,-0.3595342
39.26836,0.6769845,2.453398,1.304899
40.27762,1.068974,2.826144,6.211008
41.29554,4.562815,2.833072,8.199155
42.30219,8.889961,2.349517,10.77006
43.30683,12.93094,2.296448,13.18731
44.30695,9.343994,2.31944,15.63334
45.31274,8.743614,2.272467,15.96056
46.31289,10.97753,2.307564,13.98392
47.31566,9.405171,2.333174,11.18645
48.31837,9.405171,2.332823,11.18645
49.32137,9.968435,2.315857,10.41822
50.32432,9.968435,2.315857,10.41822
51.34616,9.968435,2.315857,10.41822
52.35028,9.968435,2.315857,10.41822
53.35448,9.968435,2.315857,10.41822
54.35911,9.968435,2.315857,10.41822
55.36269,10.82586,2.30715,11.13324
56.36414,12.36383,2.27121,12.80443
57.36723,12.36383,2.26997,12.80443
58.39445,12.09168,2.299675,13.61796
59.39797,10.00662,2.342499,16.75628
60.42739,6.5459,2.157027,17.35954
61.43149,6.647462,2.089545,19.11751
62.43398,6.535205,2.065183,19.69129
63.43507,6.543011,2.065549,19.6367
64.43906,6.543011,2.065549,19.6367
65.44229,6.543011,2.065549,19.6367
66.44502,6.543011,2.065461,19.6367
67.47051,6.543011,2.065038,19.6367
68.47246,6.543011,2.065038,19.6367
69.4752,6.543011,2.065038,19.6367
70.47796,6.543011,2.065038,19.6367
71.48337,6.404015,2.044542,20.22149
72.48555,6.294309,2.0388,20.54539
73.48604,6.294309,2.0388,20.54539
74.48991,6.294309,2.0388,20.54539
75.49187,6.294309,2.0388,20.54539
76.49767,6.294309,2.0388,20.54539
77.52518,6.294309,2.0388,20.54539
78.52858,6.294309,2.0388,20.54539
79.54997,6.294309,2.0388,20.54539
80.55738,6.294309,2.0388,20.54539
81.5612,6.294309,2.0388,20.54539
82.5648,6.294309,2.0388,20.54539
83.56567,6.294309,2.0388,20.54539
84.56922,6.294309,2.0388,20.54539
85.57999,6.294309,2.0388,20.54539
86.5937,6.294309,2.0388,20.54539
87.59776,6.294309,2.0388,20.54539
88.61084,6.294309,2.0388,20.54539
89.61697,6.294309,2.0388,20.54539
90.62814,6.294309,2.0388,20.54539
91.64303,6.294309,2.0388,20.54539
92.64381,6.294309,2.0388,20.54539
93.64704,6.294309,2.0388,20.54539
94.66026,6.294309,2.0388,20.54539
95.69906,6.294309,2.0388,20.54539
96.69932,6.294309,2.0388,20.54539
97.7126,6.294309,2.0388,20.54539
98.72262,6.294309,2.0388,20.54539
99.73513,6.294309,2.0388,20.54539
100.7375,6.294309,2.0388,20.54539
101.7522,6.294309,2.0388,20.54539
102.762,6.294309,2.0388,20.54539
103.7704,6.294309,2.0388,20.54539
104.776,6.294309,2.0388,20.54539
105.794,6.294309,2.0388,20.54539
106.8146,6.294309,2.0388,20.54539
107.8374,6.294309,2.0388,20.54539
108.8378,6.294309,2.0388,20.54539
109.845,6.294309,2.0388,20.54539
110.8506,6.294309,2.0388,20.54539
111.8569,6.294309,2.0388,20.54539
112.8624,6.294309,2.0388,20.54539
113.8743,6.294309,2.0388,20.54539
114.8756,6.294309,2.0388,20.54539
115.8827,6.294309,2.0388,20.54539
116.8848,6.294309,2.0388,20.54539
117.8978,6.294309,2.0388,20.54539
118.9096,6.294309,2.0388,20.54539
119.9145,6.294309,2.0388,20.54539
120.921,6.294309,2.0388,20.54539
121.9306,6.294309,2.0388,20.54539
122.94,6.294309,2.0388,20.54539
123.9416,6.294309,2.0388,20.54539
124.9561,6.294309,2.0388,20.54539
125.9725,6.294309,2.0388,20.54539
126.9848,6.294309,2.0388,20.54539
127.9855,6.294309,2.0388,20.54539
128.9908,6.294309,2.0388,20.54539
130.0022,6.294309,2.0388,20.54539
131.0121,6.294309,2.0388,20.54539
132.0154,6.294309,2.0388,20.54539
133.028,6.294309,2.0388,20.54539
134.0371,6.294309,2.0388,20.54539
135.0462,6.294309,2.0388,20.54539
136.048,6.294309,2.0388,20.54539
137.0482,6.294309,2.0388,20.54539
138.0551,6.294309,2.0388,20.54539
139.0684,6.294309,2.0388,20.54539
140.0817,6.294309,2.0388,20.54539
141.0875,6.294309,2.0388,20.54539
142.0907,6.294309,2.0388,20.54539
143.1022,6.294309,2.0388,20.54539
144.1065,6.294309,2.0388,20.54539
145.1204,6.294309,2.0388,20.54539
