Time,X,Y,Z
164.6838,1141.832,36.98656,634.5746
165.6897,1136.885,37.64429,633.8408
166.6933,1132.147,38.58966,632.7562
167.7217,1127.149,40.39282,631.5999
168.7514,1122.471,41.98439,629.5836
169.7525,1117.675,42.44908,629.6699
170.7786,1112.583,42.33958,629.1181
171.8036,1107.545,42.32078,628.1884
172.8307,1102.724,42.51847,626.4529
173.8358,1100.207,42.92151,626.1255
174.8399,1095.293,43.27269,625.2808
175.846,1091.004,42.99968,625.7233
176.8696,1086.148,42.19299,625.2919
177.8994,1081.07,40.98135,625.5015
178.904,1076.049,40.13836,625.3352
179.9337,1070.902,39.38109,625.2416
180.9386,1065.88,38.42232,625.0931
181.964,1060.794,38.28895,625.513
182.9706,1055.855,38.58211,626.0722
183.9713,1051.748,39.16183,628.7936
184.9751,1046.891,39.53258,630.0229
185.979,1042.024,39.72107,629.9286
186.9995,1037.375,40.20435,628.3221
188.0295,1032.514,40.84428,626.626
189.0347,1027.685,41.14563,625.2348
190.0406,1022.979,41.14414,624.6636
191.0518,1018.488,41.07317,622.7114
192.0542,1013.507,41.63311,623.0298
193.0559,1008.801,42.42875,621.8262
194.0579,1004.684,42.36721,619.8603
195.063,1000.723,41.79784,616.7789
196.0662,997.9561,41.12619,612.7279
197.0697,993.6626,40.49984,610.4531
198.1254,989.1177,39.8733,610.8057
199.1264,984.1971,39.97338,610.3093
200.1497,979.1904,40.47188,609.6488
201.1548,974.2274,40.74409,609.5692
202.1605,969.4268,40.21662,608.1014
203.1837,964.4527,39.62254,606.9149
204.2097,959.5408,39.20297,605.5702
205.2376,955.6503,39.14696,606.8907
206.2429,956.731,39.6712,611.7204
207.2556,958.3913,39.99678,616.2661
208.2815,962.8261,40.44186,617.9851
209.2866,965.1855,40.83865,617.1815
210.3071,965.6556,40.87561,617.5504
211.3189,965.6556,40.87561,617.5504
212.3476,965.6556,40.87561,617.5504
213.3533,965.6556,40.87561,617.5504
214.4598,965.6556,40.87561,617.5504
